LHAD001221,LHAD001138,LHAD001840,LHAD001182,LHAD001219,LHAD001836,LHAD001826,LHAD001758,LHAD001794,LHAD001168,LHAD001772,LHAD001701,LHAD001131,LHAD001798,LHAD001792,LHAD001764,LHAD001065,LHAD002220,LHAD001740,LHAD001081,LHAD001090,LHAD001181,LHAD001220,LHAD001203,LHAD001192,LHAD001214,LHAD001189,LHAD001815,LHAD001178,LHAD001196,LHAD001774,LHAD001089,LHAD001088,LHAD001170,LHAD001084,LHAD001087,LHAD001086,LHAD001705,LHAD001071,LHAD001085,LHAD001796,LHAD001823,LHAD000647,LHAD000691,LHAD000513,LHAD000512,LHAD001519,LHAD000558,LHAD000680
8.809233,8.068342,9.136286,8.388081,8.658848,8.571072,8.683767,8.110991,9.176702,,7.797823,9.193687,8.690586,9.38858,9.148932,9.16852,8.922796,8.724804,8.471022,8.339233,7.971392,8.700752,8.962593,9.332666,8.35659,9.135046,8.91449,7.767324,8.947344,8.48094,9.232988,8.621902,9.599838,8.529291,8.494701,9.359074,8.574047,9.09277,8.496065,8.736086,,7.678432,9.561281,,8.307743,8.898621,8.839359,8.203602,9.321756
7.321005,7.000275,6.767569,6.728888,7.019243,7.650661,6.689587,6.871586,7.541437,,7.211161,7.220087,7.354107,7.403078,7.587929,7.326956,7.835884,7.902212,7.460976,7.101688,7.175207,6.898861,7.401218,7.745132,7.432833,6.655989,6.686363,7.422667,7.386217,6.459856,7.673721,8.010569,5.15933,6.796951,7.99346,7.650909,7.414112,7.472134,7.175331,7.588177,,6.984034,8.237324,,7.133303,6.933823,5.566225,6.44845,6.642351
0.519342,0.768909,-0.988598,1.611214,0.634022,0.616417,0.747833,0.991201,0.945082,,1.00955,0.128069,0.373917,0.041409,0.56385,0.597944,1.216345,0.938139,0.852718,0.451651,0.481281,1.059141,0.666628,0.816021,1.532364,1.126089,0.48934,0.881729,0.51302,0.887432,0.639229,0.62026,-0.683861,1.408014,1.308708,0.466404,0.365114,0.486984,1.072283,0.787382,,1.616793,0.647783,,0.749817,0.821724,0.16861,0.58691,-0.058765
-2.496662,-2.769041,-1.717958,-2.395248,-2.2223,-3.027782,-1.951904,-2.193289,-3.025179,,-3.240652,-2.867355,-2.187834,-2.880497,-2.464428,-2.527037,-3.187962,-3.102913,-2.521706,-2.224531,-2.974968,-2.061501,-2.759867,-2.903557,-2.118158,-2.913847,-2.546501,-2.571917,-3.085556,-2.414713,-3.371572,-2.970381,-1.469755,-1.908636,-2.917566,-3.078489,-2.881365,-3.023071,-2.435417,-3.110104,,-1.807842,-2.804375,,-2.540798,-1.859913,-2.100925,-2.567453,-2.203083
-1.070919,-1.332884,0.477066,-1.691923,-1.016493,-1.325197,-1.015997,-1.656218,-1.875906,,-1.023808,-1.051331,-1.48736,-0.839205,-1.866112,-1.037321,-1.96331,-1.432686,-1.265936,-1.019964,-1.616421,-1.50013,-1.43095,-1.993437,-1.720438,-0.869579,-1.464796,-1.990461,-1.160927,-1.218328,-1.326437,-1.647787,1.017609,-1.500626,-1.730108,-1.263332,-1.034594,-1.336107,-1.817265,-1.629686,,-1.72143,-1.69651,,-1.360283,-1.200724,-0.752668,-0.526533,-1.193285
0.890903,1.247711,0.676794,0.935535,0.742006,1.116419,0.560007,0.115299,1.290483,,1.200476,0.976944,0.885448,1.32247,0.501738,0.925617,1.284285,1.35582,1.127329,0.630798,1.327429,0.288496,1.083441,0.46628,0.606995,1.041908,1.255522,0.762959,1.512527,0.929089,1.524181,1.290112,1.204939,0.17642,1.161299,1.127081,1.102409,1.438389,0.706549,1.41099,,0.081453,0.543394,,0.939999,0.478926,0.969381,0.875158,1.401196
1.293459,1.630926,0.2425,1.775236,1.213493,1.350737,1.147661,1.229982,2.104149,,1.266184,1.140842,0.551081,1.115675,1.731968,1.142826,1.972113,1.521826,1.212873,0.800896,2.005587,1.259117,1.425743,1.543522,0.881109,0.742874,1.361523,1.721554,1.806107,0.806599,1.615305,2.09671,-0.023556,1.061249,1.759119,1.110096,1.679649,1.773376,1.667871,1.711636,,1.119642,1.389418,,1.837349,1.254282,1.323833,0.541534,1.633778
0.116167,0.421276,0.403051,0.706425,0.200844,0.191422,0.877514,1.138611,0.620508,,0.385942,0.287628,0.977812,0.196381,1.332388,0.077486,0.589514,0.088768,0.148277,0.611086,0.581455,1.251183,0.070915,1.114435,0.74461,1.01984,-0.052938,0.473347,0.383959,0.113935,0.042648,0.705309,-0.400572,1.147413,0.499382,0.322342,0.306473,0.466776,0.671711,0.412722,,1.584187,1.221428,,0.804739,0.984507,0.606623,0.147533,0.494299
-0.164518,-0.489712,0.669975,-0.322838,-0.039177,-0.408258,0.235062,0.289116,-0.060997,,0.200472,0.069675,0.281553,0.25713,0.048227,0.408382,-0.133896,0.156212,0.036697,0.248823,-0.704069,0.297298,-0.40144,0.15336,0.549965,0.403671,-0.676174,-0.750561,-0.581827,0.064964,-0.329037,-0.626211,0.180016,0.204563,-0.449667,0.217457,-0.456486,-0.670719,-0.135756,-0.142078,,0.392761,0.246716,,-0.574512,-0.133276,-0.273371,0.337715,-0.738163
0.444336,-0.095463,0.195513,-0.481281,-0.031118,-0.06918,-0.318003,-0.447683,-0.621872,,0.332632,0.26742,-0.228739,0.367718,-0.572653,-0.181007,0.10191,-0.437517,0.637245,-0.292711,-0.053434,-0.438757,0.377884,-0.568686,0.165014,-0.5548,0.078726,-0.37776,0.033102,0.597572,0.123854,-0.307961,0.921526,-0.366106,0.015001,0.302258,0.16737,0.02182,0.091124,0.021944,,-0.034466,-0.386066,,-0.650263,-0.544014,-0.537443,0.464916,-0.29891
