LHAD001221,LHAD001138,LHAD001840,LHAD001182,LHAD001219,LHAD001836,LHAD001826,LHAD001758,LHAD001794,LHAD001168,LHAD001772,LHAD001701,LHAD001131,LHAD001798,LHAD001792,LHAD001764,LHAD001065,LHAD002220,LHAD001740,LHAD001081,LHAD001090,LHAD001181,LHAD001220,LHAD001203,LHAD001192,LHAD001214,LHAD001189,LHAD001815,LHAD001178,LHAD001196,LHAD001774,LHAD001089,LHAD001088,LHAD001170,LHAD001084,LHAD001087,LHAD001086,LHAD001705,LHAD001071,LHAD001085,LHAD001796,LHAD001823,LHAD000647,LHAD000691,LHAD000513,LHAD000512,LHAD001519,LHAD000558,LHAD000680
8.801174,8.229017,9.704599,7.41622,8.013544,7.958994,8.460112,7.741785,8.118057,10.810852,8.102188,8.877172,8.386097,8.253441,8.213768,8.077517,7.650909,7.88188,7.70174,7.886219,8.125372,8.086319,8.442011,8.626366,7.428246,7.934322,8.648682,7.509575,9.22555,6.973495,8.511934,7.933083,9.237576,8.172855,7.776871,8.44635,8.356838,8.464575,8.128719,8.096857,9.414864,7.44957,8.288279,9.687986,8.504992,8.580866,8.149672,7.94548,8.251705
7.732735,7.587309,7.31431,8.299685,8.870354,8.79014,8.41548,8.256292,8.950443,0.959339,7.961102,8.534994,8.50338,8.638763,9.207077,8.94598,9.22431,8.91387,9.034128,7.856216,7.810469,8.461599,9.283323,9.429493,9.218855,8.730383,8.406553,8.329067,8.421555,8.766956,9.420567,8.924904,6.152391,8.41424,9.379158,9.227037,8.283567,9.058304,8.358078,9.169388,6.740665,8.237696,9.225798,6.395016,8.125,8.286543,8.029909,7.629461,7.961349
0.250807,0.851479,-0.970621,1.101418,0.629435,0.983143,0.547733,0.921402,1.04166,0.250311,1.102285,0.233822,0.65485,0.223904,1.106501,0.76767,1.306477,1.138115,1.181011,0.326061,0.642204,1.006575,0.96839,0.546741,1.531496,0.726509,0.238533,1.054554,0.229731,0.985994,0.839577,1.202087,-0.633774,1.031494,1.643324,0.803003,0.566082,0.310564,1.035709,1.064596,-1.590757,1.499138,1.153364,-0.93008,0.569305,0.516119,-0.463924,0.378008,-0.541162
-2.750444,-2.883224,-2.354832,-2.534723,-3.07415,-3.39612,-2.825947,-2.810822,-3.562002,0.287628,-3.578119,-3.546505,-3.055305,-3.557167,-3.579855,-3.383598,-3.486872,-3.466167,-3.276854,-2.864876,-3.321114,-2.795696,-3.510675,-3.521585,-2.753544,-3.134775,-2.896986,-2.92017,-3.344049,-3.066339,-3.801651,-3.913231,-2.176056,-2.393265,-3.387938,-3.713999,-3.245239,-3.402815,-2.948189,-3.64296,-2.53026,-2.434921,-3.783302,-1.992569,-2.934303,-2.623119,-2.636509,-2.978439,-2.475958
-1.281557,-1.864004,0.350981,-1.996784,-1.578608,-2.107496,-1.261721,-1.863384,-2.215853,0.3304,-2.083941,-1.611338,-1.420784,-1.322718,-2.105761,-1.400328,-2.408886,-2.175312,-1.87603,-1.214237,-1.738911,-1.655102,-2.12163,-2.008438,-2.104769,-1.769161,-1.889915,-2.369089,-1.614437,-1.71895,-2.057161,-1.70866,0.910244,-1.757755,-2.39624,-1.961203,-1.576996,-1.801767,-2.015753,-2.234201,0.861893,-1.848259,-1.825199,0.230598,-1.599808,-1.341934,-0.792093,-0.871315,-1.117163
1.321478,1.039925,0.997524,0.593977,1.216345,1.178532,0.831394,0.418673,1.238785,0.706177,1.563234,1.360903,0.657578,1.617908,0.449791,1.247835,0.917683,1.313295,1.184855,0.937891,1.328173,0.365734,1.117659,0.579596,0.666008,1.349621,1.085796,0.633526,1.388178,0.9095,1.373549,1.119766,1.392269,0.25527,1.037197,1.440248,1.09621,1.384459,0.423136,1.199732,1.728621,0.122242,0.784531,1.302509,0.954504,0.572033,1.101046,1.173697,1.168489
1.067572,1.771393,0.177784,1.959343,1.235561,1.753788,1.188078,1.232834,2.41744,0.403423,1.649275,1.296558,0.973597,1.349249,1.705437,1.227255,2.331896,2.073402,1.64196,0.835361,1.884832,1.524925,1.816273,1.545753,1.194525,1.303625,1.650639,1.736679,2.004471,1.410618,1.981411,2.074642,0.042276,1.091251,2.032366,1.527281,1.874294,1.908884,1.849375,2.333632,0.31044,1.296558,1.323957,0.924253,1.689444,1.213989,1.288872,0.77672,1.615801
0.240765,0.582323,0.200844,0.804987,0.28862,0.347385,0.678654,1.029634,0.619392,0.00248,0.288992,0.169973,0.604019,0.162535,1.258621,0.162907,0.860901,0.101042,0.322714,0.247211,0.748329,1.011906,0.427847,0.967398,0.567694,0.363255,0.071783,0.66762,0.566082,0.064716,0.168734,0.893507,-0.413713,0.944958,0.656214,0.324697,0.618153,0.579596,0.651255,0.568314,-0.302753,1.225271,0.912848,0.03149,0.94161,0.968142,0.60873,-0.051327,0.483141
-0.313292,-0.627451,0.493059,-0.376396,-0.244732,-0.75366,0.28614,0.42202,-0.355444,-0.092735,-0.149517,-0.06546,0.403671,-0.13402,0.202703,-0.091496,-0.447435,-0.506821,-0.37652,0.177412,-0.686712,0.318127,-0.548105,-0.00967,0.195885,0.467024,-0.772753,-0.737915,-0.759363,-0.32259,-0.675058,-0.460949,-0.078354,0.435162,-0.538311,-0.214481,-0.671215,-0.762215,-0.123854,-0.58567,0.339575,0.583811,0.333996,-0.363255,-0.510168,-0.015249,-0.212002,0.119886,-0.683861
0.147285,-0.147285,0.262833,-0.513763,0.083561,-0.192289,-0.182123,-0.314531,-0.500622,0.390158,0.160055,0.224276,-0.135384,0.434542,-0.594721,0.083189,-0.220432,-0.207663,0.287752,-0.084801,-0.300398,-0.421524,-0.12001,-0.595465,0.150385,-0.224895,-0.302258,-0.700722,-0.33164,0.714731,-0.188198,-0.64394,0.79011,-0.350981,-0.272255,0.288,-0.219193,-0.303497,-0.107861,-0.025539,0.96529,-0.201588,-0.264568,0.010786,-0.751925,-0.6215,-0.436897,0.382099,-0.56447
0.007935,0.607119,-0.420532,0.358295,-0.362139,0.540419,-0.318623,-0.390406,0.044136,0.55728,0.12435,0.044384,0.113068,0.112944,-0.136375,-0.410862,0.658569,-0.27523,0.590134,-0.389786,0.562487,-0.539427,0.847883,-0.484257,-0.045748,-0.47471,0.739527,0.423136,0.84404,0.570669,0.484009,0.363255,0.494175,-0.236549,0.595713,0.160427,0.73494,0.637989,0.368338,0.501614,-0.245476,0.083313,-0.320978,0.658073,0.152864,-0.091124,0.143442,-0.070667,0.495043
-0.034714,0.680389,-0.127201,0.826559,0.198488,0.562115,0.321102,0.569925,0.773373,-0.012274,-0.094719,-0.148649,0.367842,-0.111208,0.723658,0.197372,0.40206,0.138359,-0.033846,-0.00062,0.741262,-0.138855,0.449047,0.383835,-0.32321,0.154972,0.598936,0.727377,0.723286,0.093975,0.114431,0.992069,-0.119886,-0.027399,0.596333,-0.043268,0.615549,0.727253,0.011034,0.407143,-0.026531,0.370073,0.560379,0.450783,0.732088,0.499258,0.760479,-0.45413,0.593109
0.283165,-0.164642,0.506821,0.326929,0.443096,-0.212622,0.83127,0.660677,-0.029259,-0.380611,0.122242,0.007315,0.479918,0.104141,0.580339,0.517607,-0.071907,0.633154,-0.308332,0.416193,-0.004091,0.266304,-0.267916,0.849867,0.132532,0.560131,-0.104141,0.080338,-0.204811,-0.578604,-0.2637,0.478802,-0.390406,0.700102,-0.057402,0.007935,-0.035582,-0.017977,0.267792,-0.15274,0.349245,0.056534,0.60873,-0.198364,0.170717,0.620384,0.552444,0.153236,-0.115051
0.3547,-0.539551,0.273867,-0.471735,0.699854,0.225019,0.317507,0.257502,0.182247,0.122738,0.609226,0.597696,-0.071907,0.667248,-0.160551,0.207291,-0.085545,0.006695,0.196753,0.385199,-0.384703,0.857553,0.070543,0.37838,0.712996,-0.12249,-0.390158,-0.431318,-0.620756,0.13588,-0.047979,-0.349369,0.248203,0.478554,-0.478058,0.310068,-0.564346,-0.667744,0.804243,0.082693,-0.115671,-0.255394,0.240269,-0.162535,-0.364866,0.054054,-0.410862,0.753536,-0.381107
0.496159,-0.039797,-0.584059,-0.275354,0.026159,0.691299,-0.309076,-0.281801,0.119886,0.323458,0.466156,0.803375,-0.270395,0.298414,-0.283289,0.339203,0.708532,0.111952,0.531492,-0.261717,0.264568,0.316887,0.838709,-0.362759,0.5548,-0.239401,0.325069,0.070791,0.236425,0.527401,0.640097,-0.413218,0.764446,0.228491,0.091867,0.581207,0.124102,0.041409,-0.17828,0.598068,-0.379248,0.477314,-0.471239,0.430698,-0.172205,-0.542154,-0.60811,0.204687,0.087528
0.175552,0.189934,-0.136623,0.524426,-0.318995,-0.202332,-0.487728,-0.135756,-0.175924,0.198612,-0.596085,0.112696,0.1758,-0.404911,0.161915,0.172453,0.510788,0.30858,-0.221796,0.251055,0.781183,-0.407887,0.047855,-0.063229,-0.271883,-0.018845,0.349493,0.440121,0.542898,0.065956,-0.286388,0.414209,0.355692,-0.490828,0.110588,0.173569,0.618525,0.504465,-0.070915,0.495415,0.629187,0.346766,0.007811,0.56571,0.418797,0.140467,0.265312,-0.27957,0.50211
-0.383587,0.016365,0.637121,0.019836,-0.222416,-0.140715,-0.048723,0.497398,-0.327549,-0.136747,-0.719566,-0.297546,0.773745,-0.824947,0.690432,-0.060625,-0.202703,0.053806,-0.410366,0.233698,0.403051,-0.201836,0.049591,0.496159,-0.106249,0.4638,-0.136127,0.16551,0.083065,-0.033598,0.176048,0.29048,-0.186586,0.297174,-0.069923,-0.270023,-0.06856,0.128317,-0.025539,-0.211878,0.129433,-0.154972,0.622988,-0.288868,0.167494,0.973349,0.08009,-0.064096,0.247335
-0.108852,0.371437,-0.051699,-0.182991,0.609474,0.195885,0.137863,-0.041409,0.318499,0.225887,0.372925,-0.564842,0.405779,0.53484,0.445948,-0.173817,-0.49058,-0.229607,0.476322,0.192909,-0.797672,0.363998,-0.072279,0.612326,0.340071,0.091372,-0.288124,-0.4638,-0.336847,-0.032978,0.122242,-0.370445,0.599556,0.984879,0.367966,0.293083,-0.266304,-0.36437,-0.15646,-0.954132,0.24436,-0.445948,0.453262,0.190306,0.124474,0.056162,-0.042524,0.517731,-0.616169
0.452518,0.316887,0.361023,0.060997,0.626955,-0.083809,0.422392,-0.01215,0.792217,-0.129433,0.529509,0.395737,-0.353956,0.703077,-0.50149,0.17952,-0.166006,-0.190678,0.153732,-0.202084,-0.615673,0.380611,-0.419664,-0.177908,0.532732,-0.43045,0.094223,-0.14555,0.018225,-0.317135,0.081453,0.21039,0.212374,-0.225391,0.551825,0.24622,0.026655,-0.108604,-0.029879,0.099306,0.456858,-0.122738,-0.113811,0.326309,0.031366,-0.091991,0.224276,0.273991,0.353832
0.57662,-0.308704,-0.115299,0.251427,-0.169353,-0.236673,0.576,-0.087528,0.065088,0.581579,-0.068312,0.673571,-0.505209,-0.140095,-0.834618,0.584431,0.169106,0.519342,0.447187,0.103645,0.813046,0.436897,0.749197,-0.485125,0.018845,-0.424871,0.428591,0.547857,0.534964,-0.187206,0.130672,0.281801,-0.285273,-0.200224,-0.472355,-0.433426,0.723782,0.424623,0.525541,0.941114,0.09881,0.757008,-0.481157,0.16489,0.12063,-0.151873,0.553684,-0.038929,0.163031
-0.085545,-0.311556,0.006447,0.63117,-0.386314,0.179272,-0.283785,0.333624,-0.36499,0.25341,0.061493,-0.081329,0.157328,-0.166254,0.116043,0.406523,0.774612,0.479918,0.117159,-0.138483,0.429211,0.237913,-0.118523,0.147038,-0.279198,0.334988,-0.024796,0.427599,0.147533,0.45661,0.015373,0.631666,-0.377388,0.218945,0.474586,0.172825,-0.308084,0.327053,0.301886,0.000868,-0.210266,0.659313,0.084429,-0.188322,-0.315399,0.227375,-0.342426,-0.317011,0.325565
