LHAD001221,LHAD001138,LHAD001840,LHAD001182,LHAD001219,LHAD001836,LHAD001826,LHAD001758,LHAD001794,LHAD001168,LHAD001772,LHAD001701,LHAD001131,LHAD001798,LHAD001792,LHAD001764,LHAD001065,LHAD002220,LHAD001740,LHAD001081,LHAD001090,LHAD001181,LHAD001220,LHAD001203,LHAD001192,LHAD001214,LHAD001189,LHAD001815,LHAD001178,LHAD001196,LHAD001774,LHAD001089,LHAD001088,LHAD001170,LHAD001084,LHAD001087,LHAD001086,LHAD001705,LHAD001071,LHAD001085,LHAD001796,LHAD001823,LHAD000647,LHAD000691,LHAD000513,LHAD000512,LHAD001519,LHAD000558,LHAD000680
20.004292,20.004539,20.005035,13.062658,20.003672,9.916973,20.003424,20.004416,20.004663,,20.005531,20.005159,9.594507,9.797955,20.005283,9.097605,10.352259,8.769808,9.476233,8.975611,9.356222,9.759026,8.986769,9.750347,10.173359,9.507351,9.492598,9.331675,10.464334,9.178438,9.957762,9.367752,0.045748,8.39304,8.586569,9.393291,9.372215,9.769192,9.37829,9.791136,,7.668514,10.215759,,,,,,
20.004044,20.004663,20.004787,8.253813,20.003548,8.454037,20.003548,20.004663,20.004416,,20.005903,20.005159,7.32336,7.878904,20.005655,7.711535,8.356094,8.20323,8.122396,7.421923,7.70422,7.682772,7.822495,8.389196,8.467922,7.153635,7.455149,7.746992,7.722692,7.195044,8.489866,8.487759,0.04612,7.531023,8.478956,8.073673,7.774515,8.082228,7.624378,8.169136,,7.37258,8.643475,,,,,,
20.004416,20.004539,20.004911,2.608614,20.003672,1.15696,20.003796,20.004911,20.004539,,20.005903,9.338493,0.09881,0.219069,20.005159,0.852718,1.464052,1.07811,1.113815,0.850611,0.667496,1.205187,1.008682,0.829163,1.682005,1.063108,0.468264,1.175184,0.688572,1.142082,0.813417,1.105261,0.046368,1.383095,1.373053,0.584927,0.461073,0.64146,1.109972,0.97868,,1.642208,1.012774,,,,,,
20.004663,20.004663,20.003548,-1.467152,20.003424,-2.965422,20.003796,20.004539,20.004416,,20.005903,2.102785,-2.987862,-2.886696,20.005283,-2.744989,-3.245983,-3.023071,-2.602291,-2.341938,-2.831774,-2.174444,-2.947569,-2.963438,-2.140226,-2.88372,-2.453642,-2.327805,-2.749081,-2.541418,-3.2621,-3.245239,0.0455,-2.045879,-2.791729,-3.161182,-2.624979,-2.936659,-2.447071,-3.039436,,-1.930332,-2.969761,,,,,,
20.004539,20.004787,12.047405,-0.972977,20.003424,-1.310692,16.440554,20.004787,20.004292,,20.006027,3.455753,-1.795816,-0.781803,20.005407,-1.059637,-1.709156,-1.616917,-1.300526,-0.905533,-1.734571,-1.433802,-1.618528,-1.830158,-1.594477,-0.92103,-1.55592,-1.94211,-1.302013,-1.182003,-1.560259,-1.600924,0.04612,-1.39822,-1.719074,-1.298666,-1.255398,-1.30846,-1.651134,-1.743994,,-1.628695,-1.58493,,,,,,
20.004168,20.004911,9.256668,1.561003,20.0033,1.303873,9.822998,20.004663,20.004168,,20.005779,5.486631,0.37466,1.464672,20.005283,1.066704,1.173449,1.253042,1.14357,0.813789,1.359539,0.364742,1.14171,0.544758,0.751553,1.203947,1.306849,0.782299,1.448059,0.973225,1.662912,1.297426,0.045996,0.192165,1.11022,1.193037,1.103525,1.432686,0.712376,1.381855,,0.021076,0.718327,,,,,,
20.004416,20.004787,8.047638,2.669859,20.0033,1.742382,9.444866,20.004539,20.004416,,20.005655,5.431337,0.190182,1.092987,20.005531,1.19688,2.070675,1.956367,1.374292,0.946569,2.083693,1.428099,1.564102,1.634398,1.200848,0.825071,1.498766,1.822472,2.072906,1.116667,1.870203,2.022572,0.045748,1.02046,1.980295,1.294079,1.868095,1.86388,1.742382,1.848383,,1.371441,1.487484,,,,,,
20.004292,20.004787,7.924528,1.662788,20.003424,0.458221,8.632936,20.005035,20.004539,,20.005903,4.60515,0.507689,0.219564,20.005531,0.118399,0.833378,0.190926,0.246096,0.627823,0.571909,1.228743,0.25403,1.125717,0.718946,0.87553,0.180635,0.617905,0.421524,0.093479,0.08914,0.919046,0.04674,1.119022,0.611582,0.234814,0.45599,0.58939,0.762959,0.5548,,1.404791,1.088028,,,,,,
20.004168,20.004911,8.094873,0.454998,20.003672,-0.407515,8.00437,20.004663,20.004168,,20.006027,4.363642,-0.183239,0.281801,20.005531,0.279818,-0.391645,-0.032854,0.10972,0.307217,-0.5972,0.489092,-0.326433,0.131664,0.554676,0.386686,-0.71064,-0.653734,-0.484505,0.105505,-0.310688,-0.467768,0.045748,0.332136,-0.469875,0.147285,-0.603027,-0.630798,-0.079842,-0.28738,,0.481281,0.2911,,,,,,
20.004044,20.004787,7.265215,0.330524,20.003672,0.095711,7.327948,20.004911,20.004539,,20.005531,4.478445,-0.664148,0.329285,20.005035,0.104637,0.180387,-0.039673,0.406027,0.023432,-0.068684,-0.528021,0.171709,-0.529261,0.297298,-0.183115,0.034466,-0.340939,-0.030375,0.509796,0.124598,-0.446444,0.04612,-0.250683,0.026655,0.360775,0.21225,0.036077,0.082073,0.025911,,-0.366602,-0.259857,,,,,,
20.004168,20.004663,6.496181,1.351728,20.003672,0.834866,7.132931,20.004539,20.004787,,20.005655,4.113579,-0.355816,0.114431,16.125154,-0.638113,0.614061,-0.466032,0.481653,-0.234194,0.662661,-0.39772,0.784655,-0.428343,-0.006943,-0.291719,0.919666,0.578108,1.114807,0.92289,0.472603,0.626707,0.045128,-0.221052,0.919666,0.200596,0.795565,0.931816,0.355196,0.630922,,0.440493,0.046864,,,,,,
20.004168,20.004787,6.964941,1.710272,20.003548,0.534592,7.964449,20.004416,20.005159,,20.005655,3.956747,0.232582,-0.190182,13.014555,0.472603,0.215969,0.430822,-0.008307,0.077486,0.586166,0.062485,0.294323,0.451775,-0.168858,0.463057,0.61059,0.818872,0.642328,-0.239897,0.102901,1.132288,0.0455,0.245972,0.678902,-0.137243,0.655098,0.811682,-0.072403,0.201836,,0.496531,0.567198,,,,,,
20.004416,20.004416,7.664175,0.723782,20.003424,0.037689,8.244267,20.004292,20.005159,,20.005655,4.304008,0.163651,0.414705,12.392187,0.194149,-0.023928,0.511532,-0.215225,0.752296,-0.027647,0.336351,-0.145302,1.04166,0.392513,0.463552,-0.166998,0.052691,-0.2001,-0.218697,-0.139475,0.308952,0.045872,0.581455,-0.257254,0.084305,-0.261345,-0.166378,0.659189,-0.107737,,-0.206423,0.796432,,,,,,
20.004416,20.004416,7.162685,0.303497,20.0033,0.573521,7.670126,20.004416,20.005035,,20.005779,4.852858,-0.519094,0.784407,11.304407,0.437021,0.190306,0.165386,0.442352,0.339575,-0.351973,0.972233,0.276594,0.217085,0.839205,-0.036201,-0.046616,-0.322714,-0.336227,0.40987,0.277462,-0.398836,0.045872,0.639353,-0.137243,0.396852,-0.310316,-0.387926,0.444708,0.299282,,0.129309,0.099554,,,,,,
20.004168,20.004416,6.121025,0.818748,20.003052,0.75614,6.818523,20.004663,20.005283,,20.005283,4.71983,-0.659313,0.447435,11.317177,0.374537,0.763826,0.375528,0.54203,0.068188,0.458717,-0.036201,0.948181,-0.231838,0.401688,-0.226507,0.525293,0.414333,0.35346,0.314035,0.625963,-0.186834,0.045748,0.063229,0.436649,0.629435,0.4214,0.363007,0.156088,0.802011,,0.572033,-0.243244,,,,,,
20.004044,20.005035,6.876917,1.34181,20.003052,-0.034466,6.990728,20.004416,20.004787,,20.005283,4.475098,-0.005207,-0.618896,11.856604,0.3971,0.357304,0.546741,-0.533228,0.151997,0.962687,-0.140095,0.036821,0.202703,-0.090752,0.239897,0.305233,0.520954,0.519714,0.006571,-0.005951,0.631418,0.045996,-0.272131,-0.159807,0.157204,0.497894,0.551949,0.126209,0.387306,,0.316763,0.049591,,,,,,
20.00392,20.005035,7.268934,0.638361,20.003424,0.283661,7.376671,20.004663,20.005283,,20.005283,3.655729,0.496035,-0.543518,12.001905,-0.105257,-0.163527,0.053558,0.093851,0.495539,0.279942,-0.05703,0.148525,0.440865,0.049839,0.641832,-0.126209,0.084057,0.130424,0.243864,0.284281,0.092983,0.045748,0.62274,0.088272,0.024424,-0.074511,0.155468,-0.073271,-0.407887,,0.060129,0.962191,,,,,,
20.004044,20.004663,6.93593,0.731468,20.003796,0.267172,7.426262,20.004787,20.005035,,20.005159,3.816404,-0.08728,0.679026,11.484423,-0.194769,-0.321474,-0.366478,0.355444,0.143938,-0.727253,0.391273,-0.403671,0.466776,0.647411,0.004835,-0.146666,-0.232706,-0.234938,-0.082817,0.088148,-0.034962,0.046244,0.651131,0.806599,0.437021,-0.30015,-0.332136,-0.132532,-0.568066,,-0.585051,0.469751,,,,,,
20.004044,20.004787,7.475977,0.703821,20.003796,0.058517,8.059664,20.004787,20.004787,,20.005035,4.709539,-0.776968,0.284529,10.724316,0.209398,-0.012274,0.059013,0.330029,0.101538,-0.186586,0.396357,0.076246,-0.103025,0.562735,-0.510912,0.361643,0.033102,0.393505,-0.235929,0.299654,0.085049,0.045996,-0.132904,0.166626,-0.041533,0.395985,0.219193,0.259981,0.279322,,0.084677,-0.106125,,,,,,
