LHAD001221,LHAD001138,LHAD001840,LHAD001182,LHAD001219,LHAD001836,LHAD001826,LHAD001758,LHAD001794,LHAD001168,LHAD001772,LHAD001701,LHAD001131,LHAD001798,LHAD001792,LHAD001764,LHAD001065,LHAD002220,LHAD001740,LHAD001081,LHAD001090,LHAD001181,LHAD001220,LHAD001203,LHAD001192,LHAD001214,LHAD001189,LHAD001815,LHAD001178,LHAD001196,LHAD001774,LHAD001089,LHAD001088,LHAD001170,LHAD001084,LHAD001087,LHAD001086,LHAD001705,LHAD001071,LHAD001085,LHAD001796,LHAD001823,LHAD000647,LHAD000691,LHAD000513,LHAD000512,LHAD001519,LHAD000558,LHAD000680
8.842707,7.843323,9.443874,8.756542,8.82535,9.377298,8.898125,8.361053,9.273901,,8.325224,9.693813,8.943748,9.310474,9.856224,9.022722,9.625502,9.280348,9.153147,8.843946,8.056688,8.717241,9.678192,10.025206,9.52384,9.407301,-0.43293,8.309355,9.115334,8.951063,9.926271,9.294481,0.059137,8.719721,9.004002,9.752455,9.097605,9.54628,8.463831,9.439783,,8.046026,10.302544,,8.851757,9.098969,9.933462,,9.972763
6.576519,6.707067,5.808601,5.764713,5.911999,6.910515,5.96035,6.426258,6.999159,,7.114954,6.188841,6.322241,6.250582,6.630573,6.170616,6.931219,7.074537,6.419315,6.096725,6.264715,6.311207,6.51825,6.120777,6.410265,5.482168,-0.344658,6.788149,6.754799,5.542173,7.09425,7.180538,0.05827,6.067963,7.166033,6.369724,6.843939,6.258764,6.466303,6.929979,,6.232233,7.231369,,6.742029,6.352119,4.545393,,5.436916
0.691299,0.682869,-0.486984,1.699114,0.823956,0.61121,1.036081,1.098442,0.829535,,0.414457,0.091867,0.493927,-0.060129,0.735683,0.704565,0.930576,0.653486,0.735931,0.76581,0.469255,1.180639,0.524673,1.049967,1.748333,1.169605,-0.215101,1.291227,0.625963,0.916071,0.605755,0.413961,0.058517,1.594849,1.058645,0.315275,0.288744,0.9793,1.265688,0.607986,,1.715479,0.647287,,0.965786,1.180887,0.648031,,0.899458
-2.000628,-2.401075,-1.188574,-2.147293,-1.730852,-2.792473,-1.463432,-1.815405,-2.811937,,-2.930088,-2.257385,-1.37702,-2.224903,-1.768789,-1.855326,-2.819004,-2.547245,-1.938515,-1.625595,-2.523689,-1.679649,-2.331648,-2.287016,-1.796188,-2.480173,0.038557,-2.671347,-2.569685,-1.879253,-2.843304,-2.368097,0.059013,-1.263704,-2.428226,-2.281933,-2.172213,-2.561626,-2.140846,-2.891531,,-1.312551,-1.942978,,-2.221928,-1.542034,-1.818256,,-2.350492
-0.610342,-0.968637,0.428467,-1.303253,-0.698862,-0.955992,-0.946693,-1.477442,-1.60985,,-0.334988,-0.729733,-1.80028,-0.222168,-1.985006,-0.766058,-1.281433,-0.976076,-0.787134,-0.683489,-1.37516,-1.344042,-0.969133,-1.746597,-1.003103,-0.125961,0.058146,-1.643324,-1.219072,-0.603523,-0.880737,-1.753168,0.058765,-1.306477,-1.187706,-0.686588,-1.151505,-0.979176,-1.511412,-1.068811,,-1.608858,-1.523809,,-1.305113,-1.139727,-0.739527,,-0.780439
0.189066,1.294203,0.527525,1.091375,0.381727,1.132288,0.587778,-0.003967,1.287632,,0.959091,0.803995,0.935163,0.961819,0.389786,0.805235,1.412849,1.704693,0.764198,0.371561,1.333628,0.163031,1.167498,0.347385,0.387926,0.661049,0.058146,0.996037,1.783419,0.682993,1.67779,1.504345,0.058641,-0.073395,1.151505,0.977812,1.428099,1.432562,0.701466,1.494551,,0.003967,0.547485,,1.149893,0.429087,1.011906,,1.468639
1.326189,1.695023,0.344658,1.792593,1.386814,1.182003,1.103153,1.244364,1.876154,,1.030626,0.85681,0.646048,0.758495,1.829786,0.850487,1.638117,0.982399,1.107864,0.754404,1.981411,1.266556,1.232958,1.649895,0.969133,0.522938,0.05827,1.714983,1.798296,0.645056,1.460581,1.936159,0.058889,1.073027,1.61047,0.837841,1.691923,1.744614,1.771889,1.439381,,1.351604,1.366358,,1.963682,1.459217,1.442108,,1.799536
-0.099306,0.172825,0.790234,0.645924,-0.092239,0.022068,1.112576,1.2187,0.741138,,0.560131,0.289984,1.055918,0.495911,1.362391,0.10129,0.489588,0.087404,0.236797,0.848751,0.284529,1.401691,-0.114555,1.15448,0.831394,1.538067,0.057898,0.335979,0.288868,0.039673,-0.126209,0.657825,0.059633,1.166134,0.296926,0.316639,0.209522,0.135012,0.587282,0.294819,,1.496534,1.364622,,0.790606,0.953636,0.634518,,0.366726
0.153732,-0.559139,0.963058,-0.570917,0.508184,-0.280437,0.238161,0.226755,0.081577,,0.360899,0.396729,0.0212,0.400944,-0.17642,0.529013,-0.108728,0.38743,0.320978,0.301638,-0.57848,0.429955,-0.320234,0.050707,0.717583,0.205927,0.058022,-0.813293,-0.555668,0.459833,-0.106249,-0.581331,0.059013,0.300398,-0.268536,0.265932,-0.440121,-0.551205,-0.371437,-0.067072,,0.280313,0.339451,,-0.701962,-0.131788,-0.442352,,-0.792465
0.705929,0.270767,-0.182495,0.058393,-0.601788,-0.022316,-0.395365,-0.425243,-0.768909,,0.305605,0.237665,-0.260725,0.324821,-0.277214,0.196629,0.452147,-0.015621,0.659065,-0.368586,0.154104,-0.591497,0.487604,-0.747585,0.335112,-0.536699,0.058146,-0.175552,0.346146,0.493059,0.40801,-0.260849,0.058393,-0.451899,0.355444,0.494919,0.435162,0.234814,0.445328,0.340195,,0.101662,-0.362883,,-0.37466,-0.476818,-0.329285,,-0.022316
