LHAD001221,LHAD001138,LHAD001840,LHAD001182,LHAD001219,LHAD001836,LHAD001826,LHAD001758,LHAD001794,LHAD001168,LHAD001772,LHAD001701,LHAD001131,LHAD001798,LHAD001792,LHAD001764,LHAD001065,LHAD002220,LHAD001740,LHAD001081,LHAD001090,LHAD001181,LHAD001220,LHAD001203,LHAD001192,LHAD001214,LHAD001189,LHAD001815,LHAD001178,LHAD001196,LHAD001774,LHAD001089,LHAD001088,LHAD001170,LHAD001084,LHAD001087,LHAD001086,LHAD001705,LHAD001071,LHAD001085,LHAD001796,LHAD001823,LHAD000647,LHAD000691,LHAD000513,LHAD000512,LHAD001519,LHAD000558,LHAD000680
9.034872,8.173103,-0.031862,7.343817,7.828817,7.824602,8.159714,7.63938,7.951927,10.603685,8.032389,8.652153,8.267574,8.22629,8.142605,7.948208,7.487011,7.747364,7.586317,7.953167,7.910767,7.991972,8.389444,8.327703,7.657976,7.938538,8.526812,7.398615,9.065247,7.155371,8.207569,8.057804,-0.034466,8.14744,7.763357,8.401098,8.416348,8.413496,7.61694,7.734346,19.977264,7.188721,-1.072159,9.804401,8.392048,8.298321,8.197899,-1.033106,8.309231
7.944241,7.268314,-0.031614,8.199511,8.667402,8.920565,8.541441,8.26993,8.981314,1.016121,8.438911,8.655624,8.369608,8.683395,9.103184,8.872585,9.177322,9.087687,8.963461,8.029413,7.777987,8.344193,9.286919,9.651909,9.25518,8.638763,8.642359,8.445482,8.619051,8.603058,9.610624,8.961601,-0.034342,8.42329,9.280596,9.299688,8.272038,9.096861,7.991476,8.663559,19.97714,8.015156,-1.103525,6.757526,8.153639,8.631821,8.177443,-0.872803,8.061523
0.250187,0.900574,-0.031614,1.06472,0.747089,1.010666,0.572033,1.148529,1.059017,0.238657,1.016865,0.27647,0.658073,0.341682,1.357183,0.717459,1.562119,1.138487,1.230726,0.342798,0.705061,0.975952,0.89859,0.555172,1.711388,0.680265,0.208158,1.477194,0.313787,1.192913,1.080217,1.349745,-0.03459,1.437273,1.730976,0.963926,0.689936,0.308828,0.769157,0.78887,19.97776,1.439257,-0.041037,-1.262836,0.791349,0.618525,-0.524673,0.027647,-0.503473
-2.893019,-2.975588,-0.031118,-2.570305,-3.17606,-3.560638,-2.955379,-3.103657,-3.755407,0.282173,-3.817892,-3.69379,-3.174076,-3.878145,-3.702965,-3.30946,-3.752556,-3.661308,-3.322973,-3.085184,-3.437901,-2.69763,-3.470011,-3.479309,-2.915211,-3.190937,-2.870579,-3.272142,-3.119402,-3.2197,-4.003859,-4.026051,-0.03459,-2.654734,-3.488855,-3.87331,-2.78801,-3.491955,-3.166637,-3.903437,19.977512,-2.583323,0.562487,-1.909132,-3.018732,-2.780075,-2.715483,0.446939,-2.584314
-0.882721,-1.744366,-0.031242,-1.996908,-1.328669,-1.741018,-1.229734,-1.837101,-2.123737,0.221424,-2.175064,-1.424751,-1.326561,-1.219072,-2.067823,-1.501617,-2.456121,-2.092371,-1.729736,-0.969629,-1.826687,-1.880741,-2.064848,-1.885824,-1.898966,-1.680145,-1.890535,-2.325201,-2.014885,-1.617537,-2.046623,-1.854334,-0.03459,-1.700602,-2.337723,-1.889791,-2.023191,-1.679525,-2.294207,-2.628202,19.976892,-2.023811,0.288992,0.295687,-1.735067,-1.289864,-0.805979,0.174561,-0.96777
0.852842,1.13328,-0.030746,0.758371,1.127577,1.002607,0.948429,0.423632,0.741262,0.527897,1.621628,1.254654,0.657701,1.502609,0.56571,1.368465,1.028891,1.514635,1.094103,0.980663,1.211386,0.634146,0.981407,0.478926,0.521326,1.316023,1.14171,0.651503,1.456861,1.003971,1.41161,1.293583,-0.034838,0.445452,1.015873,1.346893,1.09683,1.317759,0.509176,0.961199,19.976645,-0.051823,-0.036697,1.315527,1.090755,0.603027,1.054058,-0.084181,1.131048
1.092987,1.788006,-0.030994,1.825199,1.262093,1.648903,1.047487,1.257381,2.665644,0.446568,1.70928,1.356192,0.92041,1.404419,1.578112,1.279449,2.322102,1.8433,1.549845,0.845528,1.989346,1.409378,1.742134,1.539803,1.390038,1.207666,1.605263,1.767178,2.029266,1.311436,2.012405,2.008438,-0.034838,0.997524,2.124481,1.550961,1.837597,1.905413,1.373796,2.026539,19.97714,1.120758,-0.099182,0.989094,1.819992,1.242628,1.34181,-0.027399,1.764078
0.385199,0.550213,-0.03149,0.913963,0.411358,0.396976,0.839949,0.995665,0.775728,-0.072031,0.366354,0.332136,0.515003,0.099678,1.314783,0.243864,0.925865,0.326433,0.452023,0.397224,0.808582,1.050835,0.409002,1.092491,0.564222,0.520706,0.157204,0.698986,0.583191,0.226135,0.437269,0.98525,-0.034838,0.991325,0.817757,0.353956,0.692043,0.621252,0.493307,0.41173,19.977388,1.133156,-0.036573,0.090752,0.893631,0.989714,0.534096,0.048351,0.496407
-0.43045,-0.591002,-0.031366,-0.325937,-0.354948,-0.805235,0.20915,0.333996,-0.347509,0.056782,-0.140095,-0.168114,0.479298,-0.121746,0.180016,-0.131912,-0.575132,-0.470247,-0.343046,0.172701,-0.551453,0.320358,-0.561247,0.009918,0.22006,0.39958,-0.814781,-0.750561,-0.597572,-0.324326,-0.587282,-0.584803,-0.034714,0.362015,-0.468264,-0.296555,-0.603523,-0.668488,-0.412846,-0.907145,19.977388,0.424747,0.046864,-0.296307,-0.443344,0.08666,-0.152493,0.059013,-0.586166
0.328665,-0.110464,-0.03149,-0.443964,0.153236,-0.112076,-0.299034,-0.366478,-0.54141,0.314903,0.100422,0.181999,-0.23531,0.371809,-0.660057,0.544758,0.009918,0.264196,0.317135,-0.042772,-0.444088,-0.20196,-0.038433,-0.577612,0.139475,-0.174189,-0.327549,-0.649271,-0.214233,0.401316,-0.055294,-0.547237,-0.034714,-0.327549,-0.342922,0.383835,-0.060377,-0.256882,-0.253162,-0.273123,19.977388,-0.529385,0.117159,-0.004587,-0.676918,-0.518723,-0.494051,0.024424,-0.494175
