LHAD001221,LHAD001138,LHAD001840,LHAD001182,LHAD001219,LHAD001836,LHAD001826,LHAD001758,LHAD001794,LHAD001168,LHAD001772,LHAD001701,LHAD001131,LHAD001798,LHAD001792,LHAD001764,LHAD001065,LHAD002220,LHAD001740,LHAD001081,LHAD001090,LHAD001181,LHAD001220,LHAD001203,LHAD001192,LHAD001214,LHAD001189,LHAD001815,LHAD001178,LHAD001196,LHAD001774,LHAD001089,LHAD001088,LHAD001170,LHAD001084,LHAD001087,LHAD001086,LHAD001705,LHAD001071,LHAD001085,LHAD001796,LHAD001823,LHAD000647,LHAD000691,LHAD000513,LHAD000512,LHAD001519,LHAD000558,LHAD000680
20.008631,8.227406,0.005951,7.317657,7.931099,11.63022,8.294353,7.65624,7.780218,,7.793236,20.006895,20.006399,20.006399,8.020859,20.007763,7.523584,20.007763,7.457628,20.006895,20.006399,8.07045,8.262243,20.007639,7.081728,7.787409,8.338985,7.306376,20.007143,6.939526,20.006523,20.006275,-0.031366,8.092642,7.56896,8.175335,20.006771,20.006027,8.032761,7.920189,9.158354,7.391052,8.141737,20.008011,,,,,
20.008755,7.797203,0.017357,8.319645,8.738441,20.007267,8.583221,8.446226,8.910275,,8.259268,20.007019,20.006895,20.006523,9.212036,20.007763,9.220591,20.007515,9.051485,20.007391,20.006523,8.441391,9.343081,20.007267,8.974123,8.596487,8.323116,8.218107,20.007639,8.747368,20.006647,20.006647,-0.002975,8.322868,9.182529,9.042559,20.006895,20.005903,8.272409,9.037971,6.54788,8.037968,9.177942,20.008259,,,,,
20.008755,0.910244,0.059757,1.25701,0.672455,20.007267,0.629063,0.790358,1.03261,,1.11208,20.006895,20.006771,20.006399,1.201591,20.007763,1.463184,20.008011,1.130304,20.007267,20.006771,1.04228,0.884457,20.007391,1.361771,0.663776,0.304985,1.124477,20.007391,0.953636,20.006771,20.006523,0.059261,1.205187,1.663656,0.724154,18.756704,20.005655,1.026783,1.213865,-1.551085,1.548605,1.1551,20.008259,,,,,
20.008755,-2.996788,0.064592,-2.649775,-3.075142,17.094536,-3.055305,-2.851858,-3.573408,,-3.749456,20.007019,20.006523,20.006275,-3.700733,20.007515,-3.572292,20.007887,-3.243628,20.007019,20.006275,-2.702217,-3.462324,20.007391,-2.751436,-3.13961,-2.979307,-3.129692,20.007391,-3.096094,20.006399,20.006399,0.07637,-2.468271,-3.324337,-3.832026,4.932451,20.006027,-2.933435,-3.62833,-2.562742,-2.383966,-3.716726,20.008259,,,,,
20.008631,-1.714611,0.052814,-1.98947,-1.435537,14.788799,-1.074638,-1.776228,-2.216597,,-2.02034,20.007019,20.006647,20.006151,-1.946201,20.007887,-2.442856,20.008383,-1.804991,20.006895,20.006399,-1.676178,-2.065468,20.007639,-2.092247,-1.706553,-1.908636,-2.266312,20.007143,-1.598816,20.006027,16.170902,0.047359,-1.654606,-2.243748,-1.963062,4.643459,20.005655,-1.981287,-2.364626,0.847883,-1.933804,-1.693659,20.008259,,,,,
20.008507,1.116543,0.050459,0.736675,1.204567,17.63917,1.014385,0.325937,1.218452,,1.505709,20.007391,20.006647,20.006151,0.510788,20.008383,1.040545,20.008383,1.23395,20.007143,16.797609,0.502357,1.045256,20.007515,0.475454,1.394749,1.204071,0.572157,20.007143,1.047983,20.006151,10.629845,0.043764,0.373917,1.042652,1.166382,7.076769,20.005779,0.673695,1.339579,1.717091,0.316887,0.826311,20.008631,,,,,
20.008383,1.884956,0.054426,1.835365,1.414213,18.296995,1.159811,1.336851,2.584438,,1.710272,20.007143,20.006895,20.006151,1.787386,20.008259,2.38843,20.008011,1.619396,20.007515,12.045794,1.385698,1.907272,20.007515,1.212502,1.439629,1.662912,1.788998,20.007019,1.331148,20.006399,10.730019,0.055914,1.05381,2.109976,1.53286,7.701864,20.006027,1.740894,2.258253,0.320482,1.298418,1.386938,20.008631,,,,,
20.008507,0.663776,0.054922,1.240273,0.406275,16.925182,0.733452,1.150017,0.734816,,0.415201,20.007763,20.007019,20.006399,1.350613,20.008259,0.90045,20.008011,0.379372,20.007391,10.151167,1.168118,0.509052,20.007391,0.504713,0.41235,0.246716,0.605011,20.006895,0.154104,20.006399,9.053097,0.062113,0.852098,0.832634,0.33226,6.27203,20.006275,0.871191,0.64394,-0.120878,1.291475,1.018105,20.008631,,,,,
20.008383,-0.497646,0.053062,-0.441856,-0.295563,15.694332,0.313044,0.322218,-0.352345,,-0.061741,20.007391,20.007019,20.006399,0.240145,20.008135,-0.412598,20.007887,-0.178776,20.007515,8.357458,0.42202,-0.594845,20.007515,0.262709,0.453634,-0.850239,-0.803003,20.006523,-0.237045,20.006151,7.440023,0.056286,0.555668,-0.541782,-0.347013,5.091143,20.006151,-0.125837,-0.438261,0.363874,0.532236,0.260601,20.008755,,,,,
20.008631,-0.324326,0.054798,-0.482397,0.107861,16.290789,-0.203447,-0.269032,-0.464544,,0.088644,20.007515,20.006895,20.006771,-0.487852,20.008011,-0.108109,20.008135,0.309572,20.008011,8.47846,-0.317507,0.016861,20.007639,0.040789,-0.218325,-0.226755,-0.710144,20.006895,0.574141,20.006027,7.058792,0.050459,-0.219688,-0.236425,0.115175,5.400963,16.929646,-0.188942,-0.049095,0.943594,-0.043144,-0.194149,20.008507,,,,,
