LHAD001221,LHAD001138,LHAD001840,LHAD001182,LHAD001219,LHAD001836,LHAD001826,LHAD001758,LHAD001794,LHAD001168,LHAD001772,LHAD001701,LHAD001131,LHAD001798,LHAD001792,LHAD001764,LHAD001065,LHAD002220,LHAD001740,LHAD001081,LHAD001090,LHAD001181,LHAD001220,LHAD001203,LHAD001192,LHAD001214,LHAD001189,LHAD001815,LHAD001178,LHAD001196,LHAD001774,LHAD001089,LHAD001088,LHAD001170,LHAD001084,LHAD001087,LHAD001086,LHAD001705,LHAD001071,LHAD001085,LHAD001796,LHAD001823,LHAD000647,LHAD000691,LHAD000513,LHAD000512,LHAD001519,LHAD000558,LHAD000680
8.907175,8.231001,9.374323,8.941641,9.070578,9.067974,8.753195,8.495445,9.377794,,8.245382,9.514542,8.835764,9.618063,9.830065,9.169512,9.443254,9.099216,9.113598,8.57132,8.250713,8.842335,9.517021,9.707823,9.230261,9.470654,9.293242,8.166533,9.256172,8.860807,9.649677,9.111118,0.054798,8.802042,9.155378,9.754066,8.985281,9.780598,8.733482,9.176331,10.186749,8.031149,9.978714,,8.860188,9.170256,9.963465,8.546152,9.608145
6.604538,6.611729,6.070194,5.82943,6.158094,6.956387,6.24711,6.447458,7.179298,,6.758642,6.273022,6.613464,6.619415,6.942501,6.503496,7.192316,7.200499,6.666899,6.182766,6.6364,6.356335,6.885223,6.717482,6.542673,6.015768,5.825958,6.820011,6.893406,5.670242,7.116814,7.477465,0.054922,6.235828,7.264223,6.643591,6.838608,7.160826,6.549368,6.94746,4.236069,6.362782,7.373819,,6.867123,6.462336,4.859552,6.090031,5.99122
0.755396,0.884581,-0.599556,1.717587,0.798912,0.681877,0.767918,1.133156,0.960083,,0.992069,0.151501,0.4881,0.050955,0.584183,0.678654,1.038313,0.838213,0.847263,0.676422,0.524921,1.260729,0.626707,1.036453,1.703081,1.174936,0.68634,0.949421,0.583811,1.03013,0.66638,0.793085,0.055046,1.452522,1.1339,0.476694,0.334244,0.749693,1.123238,0.648651,-0.836477,1.53224,0.554056,,0.923882,0.96591,0.513763,0.591373,0.46442
-2.230978,-2.514019,-1.325321,-2.209034,-1.807966,-2.86376,-1.539307,-1.976452,-2.874546,,-3.086052,-2.220812,-1.601295,-2.485008,-1.911116,-2.034845,-2.770901,-2.711639,-2.194777,-1.869087,-2.686968,-1.855202,-2.592125,-2.45389,-2.038689,-2.657461,-2.312927,-2.442236,-2.583447,-2.026043,-2.926865,-2.708912,0.05517,-1.422892,-2.503729,-2.594728,-2.348757,-2.916451,-2.216473,-2.810698,-0.876646,-1.440001,-2.093487,,-2.421532,-1.593237,-1.911364,-2.02034,-2.29681
-1.160803,-1.069679,0.372181,-1.315527,-0.791597,-0.992937,-0.910492,-1.397724,-1.681261,,-0.489216,-0.938387,-1.554928,-0.399704,-1.825695,-1.04538,-1.446571,-1.094971,-0.973349,-0.625467,-1.44186,-1.418428,-1.127825,-1.783171,-1.14171,-0.362635,-1.006451,-1.625471,-1.224279,-0.781307,-1.074514,-1.722918,0.054798,-1.324205,-1.256018,-0.811062,-0.953388,-1.067076,-1.627827,-1.157579,1.003723,-1.639109,-1.546869,,-1.216841,-1.049471,-0.755644,-0.480661,-0.912104
0.839205,1.299286,0.579224,1.022196,0.642824,1.149273,0.591125,0.194025,1.438885,,1.042404,0.932808,0.997028,1.195765,0.481653,0.956736,1.326561,1.072407,0.962934,0.572653,1.337099,0.258245,1.176052,0.421028,0.537071,0.787506,1.298914,0.961323,1.641836,0.786762,1.65411,1.509428,0.05455,-0.089264,1.180391,0.898838,1.219568,1.546001,0.855942,1.399088,1.066208,0.094595,0.510168,,1.059141,0.338459,1.013517,0.715971,1.344662
1.558523,1.553068,0.428591,1.786766,1.233578,1.259365,1.174936,1.184855,1.754904,,1.139355,0.904913,0.500126,0.989838,1.733828,0.983391,1.775732,1.65287,1.057281,0.705929,1.993561,1.416445,1.299038,1.610222,0.906773,0.480537,1.27697,1.623983,1.680889,0.742378,1.484261,1.967897,0.05517,1.109724,1.526909,1.071043,1.690063,1.608114,1.78937,1.637249,-0.032978,1.273375,1.334496,,1.878881,1.40913,1.418552,0.653858,1.611462
-0.118027,0.26866,0.551825,0.596457,0.02058,0.228739,0.895863,1.263952,0.79916,,0.559387,0.459213,1.175928,0.292091,1.455622,0.067568,0.530005,-0.003223,0.204191,0.674438,0.312796,1.236925,0.120754,1.223907,0.908632,1.473846,-0.083313,0.440989,0.309448,0.082693,-0.016117,0.617037,0.055914,1.185722,0.380611,0.459461,0.200844,0.365858,0.58691,0.314035,0.193281,1.415949,1.257505,,0.860157,0.96529,0.560255,0.296431,0.383959
0.079718,-0.470123,0.748825,-0.403671,0.336847,-0.25713,0.317135,0.181379,0.085917,,0.244856,0.380983,0.069551,0.384207,-0.042028,0.614805,-0.043268,0.422888,0.249319,0.331888,-0.488968,0.46814,-0.283413,0.052567,0.60216,0.202208,-0.654602,-0.698614,-0.525169,0.367594,-0.224152,-0.506077,0.055294,0.305605,-0.236549,0.156832,-0.469131,-0.586786,-0.347013,-0.104513,0.717955,0.297918,0.237417,,-0.564966,-0.164518,-0.247707,0.472231,-0.659437
0.497274,0.304117,0.088396,-0.136747,-0.022936,-0.10848,-0.447311,-0.447683,-0.688448,,0.409746,0.201836,-0.160799,0.313416,-0.358419,-0.215969,0.252047,-0.534964,0.626459,-0.105629,0.02182,-0.724773,0.494671,-0.67729,0.319738,-0.436277,0.248203,-0.204935,0.236177,0.470743,0.300398,-0.316143,0.055046,-0.365238,0.270395,0.405531,0.407515,0.148773,0.408258,0.292587,0.567446,-0.325937,-0.529633,,-0.536079,-0.32011,-0.502234,0.338955,-0.210266
