LHAD001221,LHAD001138,LHAD001840,LHAD001182,LHAD001219,LHAD001836,LHAD001826,LHAD001758,LHAD001794,LHAD001168,LHAD001772,LHAD001701,LHAD001131,LHAD001798,LHAD001792,LHAD001764,LHAD001065,LHAD002220,LHAD001740,LHAD001081,LHAD001090,LHAD001181,LHAD001220,LHAD001203,LHAD001192,LHAD001214,LHAD001189,LHAD001815,LHAD001178,LHAD001196,LHAD001774,LHAD001089,LHAD001088,LHAD001170,LHAD001084,LHAD001087,LHAD001086,LHAD001705,LHAD001071,LHAD001085,LHAD001796,LHAD001823,LHAD000647,LHAD000691,LHAD000513,LHAD000512,LHAD001519,LHAD000558,LHAD000680
9.036856,8.327703,10.420942,7.476969,7.913866,8.058796,8.355227,7.828817,8.02495,,8.133183,8.788157,8.333035,8.138018,8.335142,8.016148,7.606277,7.797203,7.488127,7.807741,8.013792,8.077269,8.511066,8.15835,7.441387,7.938786,8.443375,7.308855,9.072685,7.273273,8.287039,8.000154,-0.027027,8.04553,7.732115,8.388329,8.414612,8.389196,8.076277,8.2584,9.423418,7.470894,8.311214,9.797211,8.498545,8.602686,8.039331,7.833776,8.395643
7.927628,7.571688,7.235088,8.35907,8.762369,8.930855,8.36688,8.322124,8.985405,,8.264475,8.72406,8.442879,8.737574,9.323244,8.857212,9.28134,8.909779,8.988752,7.861795,7.598591,8.448582,9.154139,9.536238,9.061279,8.742533,8.476973,8.36812,8.408785,8.450193,9.420443,8.984413,-0.026655,8.369856,9.123888,9.460115,8.255177,9.225674,8.410645,9.31469,6.687355,8.109503,9.251709,6.563501,8.061399,8.452425,8.118925,7.407417,8.284807
0.363007,0.835733,-1.162291,1.142578,0.762091,0.973597,0.518599,0.888548,1.049223,,1.294823,0.268412,0.629311,0.383711,1.208906,0.848875,1.458349,1.186962,1.266184,0.394621,0.567942,1.062489,0.946198,0.612946,1.570549,0.709772,0.172329,1.136751,0.414829,1.187706,0.867472,1.450167,-0.026903,1.199484,1.682749,0.806351,0.589018,0.269775,1.082077,1.124353,-1.61828,1.50794,1.100054,-1.222172,0.765686,0.547361,-0.583811,0.539055,-0.561123
-2.892895,-2.927608,-2.150269,-2.535219,-3.045759,-3.437653,-2.754536,-2.978439,-3.55258,,-3.746977,-3.79632,-3.209782,-3.719578,-3.723545,-3.389921,-3.506088,-3.452778,-3.412113,-2.916574,-3.263216,-2.824955,-3.516254,-3.584442,-2.891283,-3.17358,-2.905045,-3.095846,-3.392401,-3.168001,-3.874922,-4.134407,-0.026035,-2.608242,-3.463564,-3.867359,-3.096838,-3.462944,-3.051462,-3.631802,-2.389669,-2.428722,-3.597584,-1.826563,-2.955875,-2.686596,-2.691803,-2.965298,-2.575388
-1.292591,-1.606627,0.309944,-2.028399,-1.464796,-2.083321,-1.263704,-1.859665,-2.291727,,-2.13973,-1.336107,-1.276102,-1.268291,-2.046623,-1.484137,-2.386818,-2.062988,-1.727877,-1.105881,-1.749821,-1.674442,-2.096338,-1.972609,-1.812801,-1.726017,-1.692419,-2.148409,-1.614065,-1.675558,-1.860037,-1.740026,-0.026283,-1.63415,-2.31739,-1.811562,-1.58989,-1.664648,-1.963558,-2.319994,0.837345,-1.878014,-1.773005,0.166874,-1.584435,-1.349869,-0.786018,-0.818872,-0.983143
1.229239,1.008558,0.982895,0.522194,1.181135,1.093483,0.92103,0.539303,1.116047,,1.48674,1.207666,0.74151,1.553068,0.574636,1.291599,0.996408,1.1763,1.148529,0.910988,1.162539,0.416937,1.157827,0.531368,0.655594,1.396236,1.071539,0.52021,1.442232,1.007938,1.349249,1.152992,-0.026779,0.305729,1.098442,1.210642,0.9519,1.180143,0.608606,1.198864,1.679773,0.24498,0.804243,1.268663,0.927477,0.636749,1.10117,1.081333,1.086788
1.047859,1.72205,0.250187,1.958475,1.175184,1.763582,1.17382,1.283665,2.56547,,1.76755,1.37392,0.9126,1.403303,1.600552,1.181011,2.275982,2.066088,1.512899,0.969877,1.896486,1.304989,1.765814,1.458969,1.360779,1.32061,1.616297,1.802263,1.958971,1.372185,1.958723,1.98513,-0.027027,1.095343,2.019224,1.587658,1.907024,1.944962,1.804867,2.27809,0.327921,1.220932,1.41223,0.985003,1.835117,1.207666,1.273251,0.798416,1.675186
0.383463,0.692539,0.205555,1.043892,0.471363,0.509796,0.636749,0.99988,0.745478,,0.41235,0.235682,0.639725,0.171337,1.431818,0.394993,0.843792,0.268536,0.441484,0.315647,0.688572,1.091871,0.449543,1.006947,0.661173,0.370321,0.245104,0.800152,0.684729,0.235682,0.453262,0.973225,-0.027151,0.875282,0.826435,0.362015,0.581579,0.582695,0.766306,0.712748,-0.098314,1.222668,0.861025,0.068188,0.989714,0.892763,0.598936,-0.039053,0.547485
-0.497398,-0.483017,0.541162,-0.385323,-0.357056,-0.876274,0.23159,0.370445,-0.524178,,-0.12125,-0.138979,0.424128,-0.036697,0.135756,-0.198736,-0.312176,-0.484381,-0.275106,0.199232,-0.617409,0.382347,-0.556784,0.126085,0.172577,0.48934,-0.850239,-0.752668,-0.606871,-0.277462,-0.734072,-0.530996,-0.027151,0.530748,-0.493431,-0.183735,-0.639849,-0.64456,-0.08976,-0.535212,0.399332,0.472975,0.306845,-0.33164,-0.418921,0.080957,-0.257874,0.084429,-0.565586
0.219316,-0.280437,0.25527,-0.621996,0.267792,-0.075626,-0.189066,-0.456486,-0.382595,,0.215721,0.129805,-0.191422,0.289984,-0.5124,0.159931,-0.204067,-0.103273,0.254774,-0.043392,-0.308208,-0.358171,-0.127697,-0.592985,0.248823,-0.204687,-0.261221,-0.712128,-0.267668,0.412226,-0.059013,-0.588026,-0.026903,-0.343418,-0.331144,0.225391,-0.065708,-0.109348,-0.16489,-0.131416,0.849247,-0.255146,-0.244484,0.077982,-0.748577,-0.638485,-0.514631,0.381479,-0.524797
0.045376,0.603151,-0.383215,0.436897,-0.416813,0.522194,-0.188694,-0.3123,-0.067692,,0.070915,0.13216,0.012894,0.213242,-0.1122,-0.490828,0.500374,-0.301514,0.538435,-0.293703,0.520582,-0.451031,0.729609,-0.424376,-0.062609,-0.51054,0.676546,0.404291,0.79916,0.758371,0.426359,0.39958,-0.026407,-0.331764,0.674191,0.299406,0.575008,0.58877,0.236549,0.497894,-0.15274,0.231714,-0.163651,0.61121,0.11158,-0.196133,0.180387,-0.076618,0.342178
-0.058889,0.77486,-0.150137,0.878134,0.210762,0.55232,0.362883,0.456486,0.779448,,0.054922,-0.148649,0.466156,-0.17642,0.776844,0.099182,0.456486,0.083561,0.053682,-0.020704,0.770149,-0.218077,0.413837,0.313044,-0.161295,0.326929,0.690184,0.788002,0.759859,0.114307,0.261965,1.064844,-0.027027,-0.007067,0.757875,-0.058765,0.697994,0.762091,0.257998,0.401316,0.085793,0.292587,0.488224,0.343914,0.835733,0.606127,0.747585,-0.506449,0.762835
0.230846,-0.004587,0.558643,0.407515,0.414085,-0.09881,0.710144,0.728741,0.088148,,0.093851,-0.059509,0.477934,0.157948,0.586414,0.498638,-0.008059,0.735931,-0.295067,0.424871,-0.126705,0.3971,-0.153236,0.761843,0.128193,0.461197,-0.151625,0.145302,-0.263948,-0.550585,-0.240393,0.559387,-0.026159,0.626707,-0.156212,-0.09038,-0.100918,-0.036325,0.017357,-0.162039,0.242128,0.096951,0.697374,-0.154104,0.326185,0.630674,0.542774,0.215721,-0.05703
0.317631,-0.556908,0.309076,-0.492687,0.644684,0.112324,0.454998,0.209398,0.128565,,0.58877,0.598936,-0.058517,0.624723,-0.055418,0.164022,0.075874,0.13278,0.198116,0.228615,-0.287008,0.665388,0.01215,0.472479,0.72279,-0.129929,-0.329037,-0.472107,-0.498514,0.23035,-0.029383,-0.475702,-0.026779,0.59001,-0.45785,0.405159,-0.502234,-0.535336,0.798416,0.111952,-0.104637,-0.176544,0.169477,-0.155096,-0.438633,-0.034838,-0.337467,0.677538,-0.448799
