LHAD001221,LHAD001138,LHAD001840,LHAD001182,LHAD001219,LHAD001836,LHAD001826,LHAD001758,LHAD001794,LHAD001168,LHAD001772,LHAD001701,LHAD001131,LHAD001798,LHAD001792,LHAD001764,LHAD001065,LHAD002220,LHAD001740,LHAD001081,LHAD001090,LHAD001181,LHAD001220,LHAD001203,LHAD001192,LHAD001214,LHAD001189,LHAD001815,LHAD001178,LHAD001196,LHAD001774,LHAD001089,LHAD001088,LHAD001170,LHAD001084,LHAD001087,LHAD001086,LHAD001705,LHAD001071,LHAD001085,LHAD001796,LHAD001823,LHAD000647,LHAD000691,LHAD000513,LHAD000512,LHAD001519,LHAD000558,LHAD000680
8.63616,8.314562,9.323988,8.473377,8.93631,8.776379,8.755798,8.264599,9.074297,,7.892542,9.304028,8.857832,9.304028,9.238691,8.995199,8.890438,8.678436,8.649921,8.58285,8.164053,8.658104,9.045658,9.453545,8.382502,9.167528,9.132938,7.851133,9.051485,8.510695,9.331923,8.745012,9.759398,8.623142,8.798323,9.209805,8.802042,9.312706,8.506479,8.680668,9.845562,7.785673,9.538593,,8.520117,9.136286,8.759146,8.378906,9.199762
7.20459,7.121649,6.996803,6.713266,7.032261,7.797327,6.899977,7.100201,7.644958,,7.175951,7.199879,7.433577,7.351503,7.837124,7.285051,7.956142,8.089914,7.595243,7.017384,7.106647,7.194052,7.627478,8.002386,7.599707,6.81654,6.867867,7.369356,7.408285,6.537962,7.92738,8.207321,5.358562,6.997671,8.155003,7.786913,7.49135,7.903948,7.083836,7.785797,4.796696,7.17124,8.460484,,7.254925,7.080116,5.355463,6.593132,6.840591
0.504961,0.785027,-1.013641,1.628447,0.630054,0.758619,0.56509,1.057034,0.998392,,1.285524,0.163279,0.34627,0.020952,0.616541,0.560503,1.206179,0.893879,0.816021,0.433674,0.594969,1.099682,0.738039,0.836105,1.477318,1.015253,0.58753,1.003103,0.470247,0.967026,0.633154,0.960331,-0.635509,1.405163,1.307096,0.374413,0.457602,0.490704,1.12175,0.828047,-1.039677,1.586542,0.677414,,0.660429,0.942726,-0.159559,0.428839,-0.069923
-2.423267,-2.649403,-1.720066,-2.386818,-2.196388,-3.191185,-1.929712,-2.317142,-3.041296,,-3.391905,-2.876034,-2.256393,-2.882729,-2.382231,-2.509928,-3.123865,-3.116055,-2.641964,-2.156343,-2.89587,-2.14159,-2.860661,-3.002491,-2.181015,-2.929344,-2.533855,-2.617292,-2.94013,-2.379007,-3.306236,-3.224907,-1.579227,-2.019968,-2.927113,-2.979555,-2.770033,-3.016996,-2.469139,-3.038445,-1.287508,-1.909628,-2.795076,,-2.450666,-2.166882,-2.027779,-2.50906,-2.28404
-1.363878,-1.36487,0.394993,-1.614189,-1.056042,-1.292963,-0.982895,-1.682873,-1.991701,,-1.020956,-1.036949,-1.507072,-0.681133,-1.981163,-1.055918,-1.865864,-1.417313,-1.165762,-0.840321,-1.690187,-1.452026,-1.441984,-1.861029,-1.625223,-0.720434,-1.536827,-1.960955,-1.329412,-1.139355,-1.350861,-1.694899,0.878258,-1.467152,-1.687584,-1.127949,-1.082573,-1.326809,-1.687832,-1.737299,0.889416,-1.647167,-1.671591,,-1.397724,-1.144438,-0.709276,-0.539179,-1.099062
1.168613,1.274738,0.763702,0.928221,0.848131,0.984631,0.733452,0.338459,1.310196,,1.304741,1.009302,1.00112,1.333504,0.526905,0.956736,1.150265,1.124849,1.059265,0.692415,1.292715,0.163774,1.062984,0.430079,0.661173,1.090012,1.246595,0.779076,1.52319,0.95562,1.40789,1.354332,1.434917,0.059137,1.148281,1.034718,1.088896,1.354828,0.63241,1.361027,1.25391,0.069799,0.584803,,1.057034,0.441856,0.934544,0.959215,1.305981
1.207418,1.686096,0.295687,1.791105,1.210766,1.453142,1.075506,1.184855,2.185726,,1.251307,0.994177,0.573521,1.050587,1.710644,1.250439,1.935539,1.840076,1.257753,0.869703,2.037573,1.344042,1.49827,1.588278,0.966158,0.834742,1.52319,1.809702,1.946201,0.868464,1.736183,2.066832,0.027151,1.101665,1.724405,1.10836,1.714859,1.864748,1.704445,1.813545,0.073271,1.313791,1.40851,,1.894007,1.34057,1.318007,0.58753,1.694155
0.171585,0.34193,0.437021,0.894003,0.162163,0.238037,0.815897,1.161795,0.671339,,0.395365,0.319366,0.959835,0.2637,1.354952,0.133524,0.723286,0.055294,0.154848,0.510168,0.485744,1.207418,0.275602,1.16725,0.838957,0.971241,0.097075,0.495291,0.416689,0.088148,0.136995,0.725021,-0.565338,1.088276,0.571165,0.474586,0.449791,0.374289,0.584307,0.453882,0.080214,1.428471,1.194277,,0.895367,1.05257,0.522318,0.184851,0.389414
-0.05765,-0.467644,0.747709,-0.463552,0.14493,-0.416441,0.202827,0.373793,-0.090504,,0.22254,0.212498,0.342426,0.108728,0.055542,0.261593,-0.205183,0.122862,-0.006199,0.299406,-0.570173,0.406399,-0.473595,0.177288,0.471735,0.342922,-0.84094,-0.713863,-0.695019,0.100918,-0.444584,-0.513763,0.245972,0.363379,-0.538435,0.013142,-0.637865,-0.606003,-0.047359,-0.291595,0.593233,0.448179,0.310688,,-0.647783,-0.181627,-0.276346,0.352097,-0.663404
0.372305,0.042896,0.210514,-0.309572,0.07575,-0.048351,-0.23283,-0.44632,-0.645304,,0.249195,0.240517,-0.227003,0.448799,-0.56509,-0.206795,0.095463,-0.423756,0.557156,-0.165882,-0.116539,-0.50149,0.289612,-0.645304,0.32321,-0.504093,0.068312,-0.421896,0.013638,0.571785,0.180759,-0.442228,0.902433,-0.346642,0.134764,0.407019,0.235682,0.125961,0.036697,0.23097,0.666876,-0.470495,-0.397844,,-0.505085,-0.54637,-0.374908,0.330153,-0.429955
-0.314779,0.83065,-0.503349,0.685844,-0.149393,0.718327,-0.285521,-0.25403,0.238905,,0.014257,-0.105753,0.191422,-0.008059,0.327425,-0.329533,0.597696,-0.40987,0.46442,-0.333252,0.760231,-0.485497,0.749569,-0.416689,-0.163403,-0.140839,0.823088,0.705061,1.075754,0.769033,0.390406,0.590878,0.543766,-0.250435,0.793457,0.094471,0.822592,0.782671,0.362759,0.465536,-0.348253,0.478182,-0.067568,,0.428467,0.033598,0.205555,-0.249939,0.691423
0.194397,0.712004,0.105505,0.818129,0.015869,0.144558,0.688324,0.727129,0.553188,,-0.103521,-0.245352,0.562983,-0.170965,0.794945,0.542278,0.265808,0.606623,-0.083685,0.149889,0.699978,0.143566,0.149145,0.553684,-0.204687,0.473843,0.530872,0.778828,0.618649,-0.419168,-0.049467,1.178904,-0.202332,0.447311,0.508308,-0.241137,0.571413,0.705061,-0.226011,0.137491,0.485868,0.59001,0.714855,,0.841312,0.775976,0.880861,-0.455494,0.550461
0.217829,-0.294199,0.723906,0.054302,0.734568,0.057774,0.877266,0.675926,0.148773,,0.490084,0.383463,0.528021,0.306969,0.560007,0.282917,-0.132036,0.351973,-0.137367,0.617161,-0.186958,0.2911,-0.130053,0.983887,0.351725,0.412846,-0.148649,-0.138111,-0.367718,-0.103149,-0.138607,0.188694,-0.38619,0.416689,-0.277834,0.07823,-0.347633,-0.276346,0.804491,-0.16551,-0.116911,-0.419044,0.730476,,0.084429,0.745602,0.351973,0.400448,-0.160303
0.626335,-0.431938,0.321102,-0.366354,0.722542,0.299902,0.310688,-0.026903,0.477438,,0.752048,0.738039,-0.263329,0.819244,-0.237417,0.307837,0.311432,0.251923,0.475826,0.17766,-0.295811,0.890903,0.300522,0.149393,0.849371,-0.222416,-0.096703,-0.228491,-0.371065,0.266428,0.342674,-0.507936,0.510664,0.73184,0.011406,0.499754,-0.226383,-0.342054,0.294199,0.352345,-0.366106,0.289488,-0.069056,,-0.395985,-0.177164,-0.430698,0.790358,-0.343294
0.561991,0.457354,-0.628815,0.122862,0.064592,0.508804,-0.391521,-0.497398,-0.075502,,0.492811,0.409498,-0.16489,0.356684,-0.25651,0.586166,0.682993,0.400448,0.385571,0.263081,0.44384,-0.249939,0.840321,-0.372429,0.364618,-0.2213,0.416069,0.325441,0.45351,0.067444,0.737047,-0.022936,0.922394,-0.054798,0.364742,0.638733,0.344162,0.375652,0.22316,0.875902,0.480165,0.380611,-0.401192,,0.038309,-0.476446,-0.422144,0.039425,0.324078
0.036697,0.138111,0.20915,0.565214,-0.425367,-0.09881,-0.246096,0.744114,-0.360899,,-0.587406,0.587902,0.365858,-0.57476,0.555296,0.198984,0.53422,0.433426,-0.589018,-0.039549,0.837221,0.003099,-0.016365,0.198736,-0.152617,0.400324,0.421276,0.502605,0.516243,0.090504,-0.323706,0.66762,0.132036,-0.277834,-0.140963,-0.092115,0.515623,0.502357,0.173817,0.245352,0.255022,0.306473,0.232954,,0.785398,0.526905,0.376148,-0.336847,0.677042
-0.326309,-0.159683,0.260601,-0.260849,0.136623,0.202456,0.164642,-0.077734,-0.054426,,-0.510912,-0.756512,0.979671,-0.556908,0.779696,-0.155716,-0.36499,-0.142202,0.318127,0.27709,0.249071,0.059013,0.294819,0.594597,0.055666,0.612326,-0.256386,-0.003471,-0.060873,0.435038,0.241385,-0.180387,-0.374165,0.57538,-0.028515,-0.026035,-0.056782,-0.073519,-0.068436,-0.434666,0.201588,0.104017,0.938883,,0.111828,0.666256,0.054178,0.140715,0.072899
-0.072899,0.794449,0.338335,0.270891,0.681381,0.002851,0.022316,0.231218,0.597324,,0.694771,-0.115547,0.206919,0.800648,0.252914,-0.33164,-0.225391,-0.270147,0.190802,0.441732,-0.82346,0.075502,-0.548973,0.397472,0.597324,0.061741,-0.30015,-0.382967,-0.246592,-0.192785,0.00967,0.228739,0.753536,0.596209,0.924501,0.390654,-0.294571,-0.223904,-0.276718,-0.627947,0.442352,-0.576496,0.456734,,-0.011158,0.265188,-0.254898,0.637741,-0.512276
0.659561,0.075254,0.65547,-0.158691,0.562239,-0.121002,0.958719,-0.207911,0.654602,,0.10067,0.511036,-0.475826,0.15708,-0.43107,0.471735,-0.012894,0.105753,0.219316,-0.168858,0.014753,0.517855,-0.088396,-0.176668,0.463676,-0.585175,0.437269,0.107489,0.378752,-0.385942,0.442972,-0.19948,0.561619,-0.168114,0.20977,-0.086412,0.308704,0.284901,0.333996,0.504093,0.454006,0.141706,-0.323954,,0.45599,0.040417,0.604887,0.094347,0.375032
