LHAD001221,LHAD001138,LHAD001840,LHAD001182,LHAD001219,LHAD001836,LHAD001826,LHAD001758,LHAD001794,LHAD001168,LHAD001772,LHAD001701,LHAD001131,LHAD001798,LHAD001792,LHAD001764,LHAD001065,LHAD002220,LHAD001740,LHAD001081,LHAD001090,LHAD001181,LHAD001220,LHAD001203,LHAD001192,LHAD001214,LHAD001189,LHAD001815,LHAD001178,LHAD001196,LHAD001774,LHAD001089,LHAD001088,LHAD001170,LHAD001084,LHAD001087,LHAD001086,LHAD001705,LHAD001071,LHAD001085,LHAD001796,LHAD001823,LHAD000647,LHAD000691,LHAD000513,LHAD000512,LHAD001519,LHAD000558,LHAD000680
8.494825,8.162441,9.373083,7.114458,7.934818,7.849646,8.196659,7.674589,7.974243,,7.784185,8.511066,8.091154,8.383121,8.05892,7.89093,7.518005,7.719469,7.472506,7.830677,7.819767,7.821875,8.304272,8.421926,7.134542,7.718973,8.551359,7.57268,8.961353,7.030897,8.525944,7.704344,9.165297,8.027802,7.645826,8.042679,8.261871,8.35845,7.831297,7.949448,9.214516,7.360058,8.187113,9.572191,8.488007,8.563137,8.018627,7.924776,8.27774
7.897625,7.758522,7.469406,8.33787,8.966932,9.030161,8.459244,8.457384,8.993092,,8.061399,8.504248,8.530779,8.773775,9.240551,9.028673,9.274521,9.060287,9.012804,8.07826,7.855844,8.504744,9.27886,9.661951,9.343204,8.806505,8.550119,8.450193,8.479948,8.839607,9.473877,8.979454,6.107264,8.514414,9.265966,9.17943,8.330927,9.128103,8.346796,9.027805,6.74798,8.110371,9.523468,6.435556,8.627357,8.339233,7.931099,7.819643,8.000526
0.169477,0.937767,-1.122866,1.177168,0.713987,0.835857,0.566082,0.837593,0.994177,,1.33338,0.257874,0.666876,0.320978,1.198368,0.660553,1.380615,1.260233,1.099682,0.394497,0.575876,0.946321,0.859537,0.564718,1.509924,0.536575,0.181007,1.185846,0.350237,0.898094,0.928097,1.289244,-0.677786,1.098442,1.588526,0.667124,0.628071,0.341682,0.95438,1.132288,-1.657829,1.452894,0.995541,-1.09931,0.84528,0.45661,-0.719566,0.138111,-0.59968
-2.839212,-2.904921,-2.198372,-2.486,-3.19478,-3.467903,-2.87653,-2.921162,-3.488607,,-3.733339,-3.654366,-3.083696,-3.703709,-3.729496,-3.354712,-3.547621,-3.644075,-3.311691,-2.916822,-3.298674,-2.866364,-3.517122,-3.514767,-2.685976,-3.025055,-2.968025,-3.01055,-3.306608,-3.13118,-3.79384,-3.917198,-2.290363,-2.58357,-3.363886,-3.733835,-3.232718,-3.341818,-2.862148,-3.623743,-2.486868,-2.396736,-3.886204,-2.002487,-3.086548,-2.54427,-2.685108,-3.031254,-2.471123
-1.402559,-1.714115,0.415697,-1.913223,-1.444464,-1.939878,-1.170349,-1.902933,-2.288008,,-2.131548,-1.534224,-1.431446,-1.34491,-1.922026,-1.504221,-2.42897,-2.048111,-1.828918,-1.127329,-1.880741,-1.754532,-2.115183,-2.158451,-1.97794,-1.87789,-1.843052,-2.314043,-1.565838,-1.622248,-1.95364,-1.657333,0.938635,-1.73048,-2.382975,-1.907396,-1.589146,-1.846151,-1.991081,-2.320242,0.836601,-1.953764,-1.758499,0.198488,-1.758995,-1.244364,-0.732956,-0.912352,-1.092367
1.293459,1.092243,0.985622,0.691423,1.274986,1.082325,0.894499,0.400944,1.106129,,1.726017,1.253662,0.573025,1.694031,0.578976,1.299782,1.096582,1.291227,1.197004,0.95376,1.247463,0.427227,1.074514,0.606871,0.612326,1.50013,1.292219,0.782671,1.393633,1.102285,1.487608,1.07811,1.45339,0.3971,1.068935,1.251802,1.092863,1.425743,0.678282,1.318502,1.754904,0.172453,0.931072,1.338215,0.897846,0.690556,1.122494,1.28912,1.087408
1.093731,1.84144,0.36809,1.910248,1.345158,1.806231,1.142082,1.210642,2.585926,,1.762466,1.353588,0.842428,1.346769,1.659937,1.371565,2.312927,2.16713,1.638737,0.956364,1.961699,1.392889,1.899958,1.54439,1.373177,1.401443,1.628447,1.907644,2.168121,1.389294,2.149649,2.158699,0.080338,1.03075,2.108736,1.552572,1.901941,2.01848,1.775732,2.280073,0.320358,1.318874,1.462317,0.94099,2.086048,1.154356,1.290236,0.730352,1.777344
0.3092,0.637741,0.223284,1.036205,0.388794,0.428343,0.772257,1.096954,0.690432,,0.314779,0.289364,0.706921,0.174065,1.403923,0.051575,0.927725,0.182371,0.323706,0.369825,0.693531,1.143942,0.422268,1.033478,0.749197,0.365362,0.213366,0.751925,0.651503,0.206919,0.320482,0.906029,-0.375652,0.96715,0.920162,0.364246,0.528517,0.675802,0.779448,0.546246,-0.238905,1.267176,0.923386,0.073891,0.91136,0.936899,0.513887,-0.101166,0.5336
-0.397224,-0.499754,0.659561,-0.273247,-0.319986,-0.681877,0.355568,0.360899,-0.390406,,0.014257,-0.164642,0.480289,0.028887,0.187206,-0.05455,-0.401316,-0.426483,-0.190306,0.334244,-0.621128,0.335979,-0.502977,0.249195,0.265312,0.560131,-0.76395,-0.698242,-0.612822,-0.189438,-0.657082,-0.483141,0.022316,0.4245,-0.46628,-0.26618,-0.544138,-0.603895,-0.049839,-0.51178,0.403671,0.565214,0.463181,-0.338707,-0.34503,0.037193,-0.184355,0.240269,-0.639353
0.150261,-0.059509,0.317259,-0.551825,0.259237,-0.224028,-0.004091,-0.300522,-0.424376,,0.247087,0.300398,-0.156708,0.324697,-0.591497,0.109348,-0.17642,-0.002975,0.251055,-0.06856,-0.360651,-0.25403,-0.041904,-0.651131,0.327425,-0.227747,-0.235682,-0.67729,-0.19824,0.59001,-0.092239,-0.684481,0.788126,-0.149641,-0.258865,0.267172,-0.174685,-0.127325,-0.137739,-0.11282,1.034098,-0.286264,-0.29891,0.055666,-0.770397,-0.509796,-0.454874,0.394001,-0.600052
