LHAD001221,LHAD001138,LHAD001840,LHAD001182,LHAD001219,LHAD001836,LHAD001826,LHAD001758,LHAD001794,LHAD001168,LHAD001772,LHAD001701,LHAD001131,LHAD001798,LHAD001792,LHAD001764,LHAD001065,LHAD002220,LHAD001740,LHAD001081,LHAD001090,LHAD001181,LHAD001220,LHAD001203,LHAD001192,LHAD001214,LHAD001189,LHAD001815,LHAD001178,LHAD001196,LHAD001774,LHAD001089,LHAD001088,LHAD001170,LHAD001084,LHAD001087,LHAD001086,LHAD001705,LHAD001071,LHAD001085,LHAD001796,LHAD001823,LHAD000647,LHAD000691,LHAD000513,LHAD000512,LHAD001519,LHAD000558,LHAD000680
8.593264,7.483292,8.796959,8.179922,8.616076,8.615828,8.571072,8.120165,8.385353,,7.715874,8.192072,8.391428,9.426146,8.767576,8.397255,8.60467,8.393784,8.542185,8.471394,7.857456,7.497549,9.682779,9.141121,8.262491,8.691454,8.531027,7.337866,8.836756,8.219223,9.588184,8.610373,0.016613,8.328819,8.512058,9.054337,8.405066,8.796215,8.357334,8.746996,,7.748976,9.610252,,,,,,
7.187109,6.794348,6.528168,6.485767,6.761494,7.568588,6.603422,6.807613,7.305508,,6.839104,6.898489,7.142105,7.01478,7.49135,7.06809,7.546644,7.536602,7.350264,7.013044,6.774139,6.583834,7.252197,7.63628,7.182522,6.578627,6.643715,7.150412,7.073917,6.11557,7.782822,7.971764,0.018101,6.701736,7.863159,7.52532,7.229633,7.877417,6.985273,7.74972,,7.049742,8.148432,,,,,,
1.215849,1.366978,0.336227,1.766558,1.096954,1.284409,1.200352,1.359291,1.408262,,2.11853,0.987358,1.079473,0.829782,1.362762,1.232834,1.547489,1.350365,1.470499,0.970745,1.19936,1.438761,1.253042,1.444216,1.730976,1.511288,0.981407,1.290112,1.258869,1.174812,1.190557,1.503725,0.017729,1.60675,1.718206,1.246843,1.042528,1.051579,1.518974,1.314287,,1.713991,1.386194,,,,,,
-0.05765,-0.05331,-0.014629,-0.064344,-0.057402,-0.051823,-0.062981,-0.059261,-0.060005,,-0.058022,-0.041037,-0.058765,-0.043764,-0.035334,-0.052691,-0.061245,-0.048971,-0.058889,-0.062981,-0.048475,-0.06794,-0.052319,-0.058765,-0.068436,-0.060501,-0.062609,-0.060129,-0.05517,-0.061121,-0.052071,-0.063725,0.017357,-0.065212,-0.065212,-0.057526,-0.05331,-0.059881,-0.0667,-0.060873,,0.018597,-0.062237,,,,,,
0.035334,0.037317,0.035086,0.03521,0.035582,0.036945,0.035582,0.035954,0.035086,,0.035334,0.03583,0.036201,0.036449,0.036325,0.034714,0.03397,0.034714,0.03521,0.034714,0.035334,0.034714,0.034714,0.034714,0.034094,0.034342,0.035086,0.034342,0.03459,0.034962,0.035334,0.03397,0.017357,0.033474,0.033226,0.03397,0.033474,0.03397,0.034962,0.032978,,0.033474,0.032978,,,,,,
0.035706,0.037317,0.034714,0.035458,0.036325,0.036697,0.03583,0.036573,0.035954,,0.036201,0.036201,0.036945,0.036325,0.036449,0.034466,0.03397,0.034962,0.035086,0.03521,0.035706,0.034218,0.034962,0.035334,0.034094,0.03397,0.034342,0.035086,0.03459,0.03459,0.035706,0.03459,0.017729,0.033474,0.033598,0.03397,0.03397,0.035086,0.034714,0.032978,,0.032978,0.032854,,,,,,
0.035706,0.037689,0.035086,0.035086,0.036325,0.036573,0.035582,0.036821,0.03521,,0.036201,0.036573,0.036697,0.036573,0.035954,0.034714,0.034342,0.034838,0.035334,0.035458,0.035086,0.034962,0.034838,0.034962,0.03459,0.034218,0.034094,0.034466,0.034094,0.03459,0.036077,0.034466,0.016861,0.033226,0.033598,0.034838,0.033846,0.034342,0.034838,0.033226,,0.033474,0.03335,,,,,,
0.03583,0.037193,0.03521,0.034838,0.035954,0.036449,0.03583,0.036821,0.035458,,0.036201,0.036325,0.036201,0.036945,0.035582,0.034962,0.034218,0.03459,0.035582,0.035706,0.034962,0.034466,0.03397,0.034838,0.034714,0.034094,0.034466,0.034962,0.033598,0.034466,0.035334,0.035334,0.017233,0.033226,0.033722,0.034218,0.03335,0.034342,0.034838,0.03273,,0.034094,0.03335,,,,,,
0.03521,0.037317,0.035458,0.035334,0.036573,0.036821,0.035582,0.035954,0.03521,,0.036077,0.036201,0.036697,0.036697,0.036449,0.03459,0.03397,0.034094,0.03521,0.03521,0.035086,0.034342,0.034094,0.034714,0.03459,0.034218,0.034218,0.034466,0.034218,0.034714,0.03583,0.03459,0.017357,0.033102,0.033598,0.034218,0.033722,0.034466,0.035458,0.033474,,0.03397,0.033102,,,,,,
0.03583,0.036697,0.037317,0.035458,0.036697,0.036449,0.035458,0.037193,0.034962,,0.036077,0.036201,0.036449,0.036449,0.036201,0.034714,0.034342,0.034714,0.034838,0.035086,0.03521,0.034466,0.03459,0.034838,0.034962,0.034218,0.034714,0.034962,0.034218,0.03459,0.035954,0.034714,0.017233,0.033226,0.034094,0.034094,0.033598,0.034466,0.034962,0.03335,,0.03397,0.032978,,,,,,
