LHAD001221,LHAD001138,LHAD001840,LHAD001182,LHAD001219,LHAD001836,LHAD001826,LHAD001758,LHAD001794,LHAD001168,LHAD001772,LHAD001701,LHAD001131,LHAD001798,LHAD001792,LHAD001764,LHAD001065,LHAD002220,LHAD001740,LHAD001081,LHAD001090,LHAD001181,LHAD001220,LHAD001203,LHAD001192,LHAD001214,LHAD001189,LHAD001815,LHAD001178,LHAD001196,LHAD001774,LHAD001089,LHAD001088,LHAD001170,LHAD001084,LHAD001087,LHAD001086,LHAD001705,LHAD001071,LHAD001085,LHAD001796,LHAD001823,LHAD000647,LHAD000691,LHAD000513,LHAD000512,LHAD001519,LHAD000558,LHAD000680
8.349895,7.828197,8.898497,8.324728,8.724928,8.270178,8.612852,8.133183,8.708315,,8.024702,9.109135,8.509083,8.982801,8.9223,8.794975,16.098995,8.422174,8.244019,8.335638,7.709055,19.974413,19.973917,9.398994,8.307867,9.129715,9.008341,7.750587,19.972677,8.337994,19.975033,8.535986,9.516029,8.168516,8.519993,8.91511,8.720093,9.080124,8.116817,8.669386,,7.532387,9.390564,,8.256664,8.643847,9.048138,8.231621,9.223318
7.065611,7.032509,6.530151,6.548252,6.873322,7.524576,6.721077,6.964569,7.582226,,7.199631,7.174959,7.04999,7.138014,7.548132,7.100077,11.922064,7.776623,7.385473,7.150536,6.694918,19.974165,19.973917,7.594004,7.455645,6.757402,6.578875,7.392416,19.973173,6.352491,19.975033,8.049374,4.948816,6.64012,7.844067,7.25666,7.349396,7.528172,7.084208,7.610493,,6.963205,8.293734,,7.2791,7.030153,5.480061,6.40481,6.777487
0.315895,0.794201,-1.079102,1.563606,0.60997,0.553312,0.729361,1.162291,1.049595,,1.157084,0.247211,0.360651,0.003719,0.662413,0.6639,4.702101,1.004343,0.897722,0.643692,0.260105,19.974537,19.974165,0.821104,1.626463,1.018105,0.549097,1.088896,19.972925,0.893507,19.974661,0.685844,-0.590878,1.499634,1.33462,0.191422,0.268164,0.500746,1.027279,0.616665,,1.641092,0.628071,,0.788622,0.771885,0.08666,0.497274,-0.01091
-2.491827,-2.8862,-1.776972,-2.37504,-2.29867,-3.284664,-1.985254,-2.071171,-3.162918,,-3.491335,-2.979059,-2.128696,-3.106012,-2.454758,-2.607002,0.370693,-3.176308,-2.592001,-2.214365,-2.921534,19.974289,19.974289,-2.880249,-2.205563,-3.035469,-2.579231,-2.724409,19.973173,-2.30896,19.974785,-3.204451,-1.668243,-1.914215,-2.816029,-3.116179,-2.673454,-2.918682,-2.429962,-3.070555,,-1.957855,-2.830658,,-2.502365,-2.121878,-2.133036,-2.597828,-2.35074
-1.370077,-1.38607,0.178156,-1.66688,-1.117907,-1.516867,-1.166134,-1.46244,-1.978188,,-1.059141,-1.132412,-1.663284,-0.777712,-1.962194,-1.008558,1.269283,-1.431446,-1.24114,-0.936155,-1.650515,19.974413,19.974165,-1.922398,-1.64196,-0.866728,-1.477566,-1.882849,19.973049,-1.11865,19.974413,-1.777096,0.966778,-1.531496,-1.805735,-1.294203,-1.294203,-1.478434,-1.783419,-1.696386,,-1.715975,-1.648655,,-1.510792,-1.360531,-0.903673,-0.639353,-1.124105
0.819244,1.154604,0.634642,0.878258,0.78639,0.872555,0.495043,0.168238,1.181011,,1.145678,0.873795,0.970621,1.284904,0.272379,0.944834,4.378023,1.224651,0.900326,0.710392,1.181383,19.974537,19.974041,0.483885,0.56385,0.994301,1.265812,0.905533,19.973173,0.821352,19.974165,1.336355,1.340199,-0.027647,1.207294,0.794449,1.161051,1.471119,0.618896,1.301022,,-0.165014,0.459709,,0.993557,0.407143,0.924501,0.82098,1.403551
1.131792,1.625719,0.108604,1.758003,1.242504,1.293831,1.13018,1.27759,2.064228,,1.235809,0.990458,0.490332,0.892391,1.637001,1.009798,5.177679,1.592741,1.107616,0.735312,1.860161,19.974413,19.974165,1.506824,0.988846,0.722046,1.382847,1.687584,19.972801,0.950537,19.974289,1.875782,-0.071535,0.887928,1.708164,0.920658,1.676922,1.872683,1.74511,1.8221,,1.463184,1.330156,,1.91967,1.422272,1.28912,0.547981,1.631918
-0.145054,0.204439,0.326681,0.721054,0.088024,0.071411,0.84094,1.249819,0.629063,,0.495787,0.331764,0.788126,0.204935,1.236305,-0.039425,3.643332,0.097198,0.268908,0.758123,0.360651,19.974289,19.974289,1.19874,0.698738,0.975704,0.084677,0.432806,19.973173,-0.030127,19.972925,0.69911,-0.623856,1.093483,0.45475,0.199232,0.303125,0.265808,0.524921,0.193157,,1.24114,1.181011,,0.786638,0.933924,0.616293,0.141211,0.294323
-0.21225,-0.635881,0.563354,-0.527773,-0.001612,-0.648155,0.197744,0.411234,-0.218821,,0.180264,0.152988,0.291471,0.238409,-0.004091,0.395241,2.810078,0.065832,-0.026903,0.260725,-0.761595,19.974413,19.974537,-0.043516,0.504961,0.271635,-0.835361,-0.783167,19.973297,0.078602,13.216639,-0.578232,0.154476,0.306473,-0.412598,-0.10972,-0.579967,-0.646667,-0.207663,-0.289984,,0.414209,0.214109,,-0.541039,-0.107241,-0.426607,0.271635,-0.788994
0.445204,-0.116043,0.001116,-0.240145,0.03397,-0.311928,-0.41049,-0.394001,-0.735435,,0.182991,0.159931,-0.257874,0.196381,-0.537319,-0.161543,3.176432,-0.223284,0.53298,-0.159559,-0.164642,19.974661,19.974909,-0.721302,0.241013,-0.486736,0.003347,-0.471859,19.973173,0.620756,11.026201,-0.539179,0.824451,-0.402431,0.082445,0.180016,0.169849,-0.01091,0.023432,0.143442,,-0.312672,-0.350981,,-0.582695,-0.547485,-0.545998,0.397224,-0.316267
