LHAD001221,LHAD001138,LHAD001840,LHAD001182,LHAD001219,LHAD001836,LHAD001826,LHAD001758,LHAD001794,LHAD001168,LHAD001772,LHAD001701,LHAD001131,LHAD001798,LHAD001792,LHAD001764,LHAD001065,LHAD002220,LHAD001740,LHAD001081,LHAD001090,LHAD001181,LHAD001220,LHAD001203,LHAD001192,LHAD001214,LHAD001189,LHAD001815,LHAD001178,LHAD001196,LHAD001774,LHAD001089,LHAD001088,LHAD001170,LHAD001084,LHAD001087,LHAD001086,LHAD001705,LHAD001071,LHAD001085,LHAD001796,LHAD001823,LHAD000647,LHAD000691,LHAD000513,LHAD000512,LHAD001519,LHAD000558,LHAD000680
8.838987,8.315182,10.384369,7.289391,7.774019,7.838488,8.427753,7.770672,8.036604,,7.94858,8.704844,8.323736,8.113098,8.212404,8.00437,7.397623,7.839108,7.470894,7.705584,7.99036,8.003998,8.385105,8.442755,7.696781,7.898617,8.521357,7.444735,9.1255,7.392788,8.328819,8.044662,9.33527,8.100452,7.651157,8.310843,8.578758,8.241415,8.037224,8.136654,9.218111,7.489243,8.185253,9.587936,8.395767,8.668394,8.274021,7.961721,8.281708
7.851257,7.630825,7.296581,8.182402,8.881884,8.877048,8.363781,8.316174,8.923044,,8.411264,8.445854,8.337994,8.573427,8.979082,8.881512,9.201622,8.862791,8.943129,7.784309,7.723436,8.434944,9.165297,9.652901,9.245634,8.545904,8.324604,8.486023,8.560286,8.479452,9.368,9.016647,6.019363,8.61248,9.287167,9.210052,8.38994,8.990116,8.417835,9.079628,6.747732,8.306007,9.454784,6.447086,8.205709,8.331919,8.050861,7.322989,8.137646
0.290108,0.880613,-1.232462,1.046371,0.889912,0.981779,0.56819,0.937519,1.101294,,0.823336,0.405655,0.782051,0.303621,1.458721,0.83127,1.350489,1.182375,1.27697,0.379744,0.674191,1.116791,0.949545,0.575132,1.5977,0.716715,0.435286,1.369209,0.442228,1.146545,0.996037,1.157331,-0.524178,1.331024,1.590633,0.881233,0.65609,0.500994,1.062984,1.301889,-1.648655,1.55592,1.312304,-1.151257,0.683737,0.698738,-0.553312,0.748453,-0.48996
-2.91893,-2.995672,-2.183619,-2.567453,-3.315163,-3.449183,-2.954884,-2.998648,-3.64234,,-3.635149,-3.692799,-3.217592,-3.710775,-3.717842,-3.345413,-3.503609,-3.579731,-3.307352,-2.877769,-3.394632,-2.9317,-3.617916,-3.673086,-2.886572,-3.046627,-3.038197,-3.303137,-3.347645,-3.122377,-3.857317,-3.951168,-2.443972,-2.714119,-3.351364,-3.719702,-2.980299,-3.478193,-2.965546,-3.77388,-2.438393,-2.470255,-3.755035,-1.839952,-3.186102,-2.791605,-2.641716,-2.992945,-2.679529
-0.617905,-1.682749,0.386066,-1.964302,-1.413965,-1.914463,-1.070175,-1.743002,-2.26656,,-2.099438,-1.398096,-1.383343,-1.246719,-2.045879,-1.438265,-2.547989,-1.949177,-1.749077,-1.059265,-1.639977,-1.679649,-1.936283,-2.061377,-1.756516,-1.685972,-1.826687,-2.269411,-1.882477,-1.611214,-1.833382,-1.855698,1.450663,-1.69651,-2.36351,-1.867228,-1.935663,-1.778584,-2.082329,-2.279081,0.75738,-1.947689,-1.896486,0.308208,-1.54377,-1.152496,-0.75738,-0.994425,-0.910616
0.816021,1.066952,0.974464,0.674686,1.214857,1.039677,0.90045,0.400076,0.895987,,1.521826,1.111584,0.635633,1.517982,0.511036,1.377144,1.140223,1.58617,1.09931,0.941238,1.114559,0.481405,1.037321,0.716467,0.494919,1.291847,1.091499,0.701838,1.395988,0.947561,1.348133,1.273623,1.306849,0.398588,1.170969,1.403055,1.235189,1.326189,0.668612,1.26296,1.594229,0.175304,0.644064,1.305609,1.103277,0.707417,1.068687,1.087408,1.088524
1.168613,1.846771,0.295439,1.917934,1.44124,1.811314,1.137867,1.201344,2.612457,,1.673326,1.314163,0.961695,1.386442,1.639233,1.140594,2.182999,1.770525,1.560755,0.940123,1.905165,1.444092,1.671715,1.592865,1.317139,1.206675,1.56435,1.790857,2.035589,1.252174,2.068567,2.129192,0.122242,1.086912,1.946077,1.414709,1.772261,2.072411,1.831398,2.178164,0.422268,1.329288,1.297302,1.021576,1.838093,1.180267,1.283541,0.775108,1.74077
0.220184,0.564222,0.333004,0.954132,0.35346,0.419044,0.824947,1.007195,0.696507,,0.35656,0.232334,0.641584,0.243988,1.261969,0.254526,0.94223,0.281553,0.451403,0.190182,0.775604,1.097574,0.548973,0.955372,0.662661,0.526905,0.17952,0.572281,0.627203,0.202084,0.395241,0.962191,-0.485992,1.015873,0.738535,0.420036,0.615425,0.54513,0.594101,0.651627,-0.343666,1.237545,0.939007,0.113192,0.868959,0.750313,0.624723,0.0667,0.473843
-0.288372,-0.619268,0.416069,-0.399828,-0.43417,-1.032858,0.27709,0.373173,-0.408878,,-0.074883,-0.048227,0.360651,-0.138111,0.135384,-0.132036,-0.408258,-0.486612,-0.205307,0.251799,-0.71312,0.446692,-0.580215,0.003967,0.232706,0.478678,-0.809326,-0.7337,-0.574389,-0.347633,-0.759239,-0.425491,0.003967,0.329037,-0.437269,-0.30201,-0.552197,-0.638361,-0.192165,-0.482149,0.480537,0.423136,0.32197,-0.292463,-0.288744,0.127697,-0.295935,0.054922,-0.624104
0.417309,-0.147285,0.260601,-0.559387,0.005207,-0.103769,-0.283785,-0.427847,-0.428095,,0.14679,0.099802,-0.247707,0.259733,-0.50149,0.480785,-0.087404,0.418177,0.25527,-0.100918,-0.211258,-0.376024,-0.172701,-0.527525,0.115299,-0.194645,-0.267544,-0.674686,-0.216465,0.34317,-0.019341,-0.675306,0.8459,-0.222168,-0.195389,0.209274,-0.159931,-0.237913,-0.012274,-0.112944,0.917311,-0.089016,-0.29705,0.018473,-0.914335,-0.583687,-0.509176,0.242252,-0.469379
