LHAD001221,LHAD001138,LHAD001840,LHAD001182,LHAD001219,LHAD001836,LHAD001826,LHAD001758,LHAD001794,LHAD001168,LHAD001772,LHAD001701,LHAD001131,LHAD001798,LHAD001792,LHAD001764,LHAD001065,LHAD002220,LHAD001740,LHAD001081,LHAD001090,LHAD001181,LHAD001220,LHAD001203,LHAD001192,LHAD001214,LHAD001189,LHAD001815,LHAD001178,LHAD001196,LHAD001774,LHAD001089,LHAD001088,LHAD001170,LHAD001084,LHAD001087,LHAD001086,LHAD001705,LHAD001071,LHAD001085,LHAD001796,LHAD001823,LHAD000647,LHAD000691,LHAD000513,LHAD000512,LHAD001519,LHAD000558,LHAD000680
8.728523,7.954779,9.147196,8.63678,8.92168,8.90048,8.641367,8.018999,8.963833,,8.246002,9.621286,8.963213,9.48082,9.543552,9.023094,9.161577,8.82225,9.047146,8.680172,7.765465,8.466806,9.231253,9.68873,8.852377,9.260883,9.09339,7.950439,8.932219,8.824358,9.739437,8.867874,9.517517,8.573551,8.88895,9.629345,8.79076,9.185505,8.442879,9.118309,,7.802658,9.678936,,8.330059,8.827705,9.624014,7.909279,9.556198
6.586561,6.804266,6.043911,5.810833,6.198635,7.028542,6.133299,6.398859,6.978207,,6.781206,6.365757,6.71401,6.334267,6.827326,6.43878,6.999159,7.18339,6.662312,6.449938,6.301661,6.178303,6.628714,6.497421,6.474361,5.727148,5.983038,6.643467,6.763229,5.606766,7.171116,7.301416,4.648294,6.125612,7.299185,6.707315,6.747484,6.743889,6.487255,6.986513,,6.448078,7.267075,,6.664543,6.286163,4.563122,5.810709,6.031265
0.747709,0.704317,-0.530128,1.725273,0.821972,0.60811,1.015749,1.024799,1.004467,,0.876522,0.194149,0.350609,0.097322,0.656834,0.586414,1.052198,0.783787,0.87925,0.754404,0.502481,1.371937,0.472231,1.162043,1.756763,1.116419,0.794077,1.098566,0.747213,0.887556,0.594225,0.702705,-0.663528,1.636133,1.225767,0.495043,0.306721,0.76829,1.311684,0.644684,,1.717463,0.536823,,0.915327,1.029263,0.505705,0.710516,0.443964
-2.183247,-2.436285,-1.437397,-2.290859,-1.883717,-2.911119,-1.6008,-1.919546,-2.930708,,-2.90802,-2.294579,-1.529884,-2.333879,-1.88818,-2.037821,-2.837601,-2.68858,-2.202215,-1.885328,-2.817764,-1.876526,-2.30834,-2.478685,-2.099934,-2.610598,-2.339458,-2.506332,-2.480669,-1.861649,-2.906656,-2.759743,-0.978308,-1.507816,-2.392645,-2.592621,-1.989346,-2.868843,-2.259493,-2.856817,,-1.57836,-2.133408,,-2.370453,-1.651878,-1.945333,-1.792965,-2.288752
-1.174688,-0.994549,0.350733,-1.346273,-0.873423,-0.837965,-0.910988,-1.436777,-1.736927,,-0.601416,-0.851231,-1.753416,-0.460329,-1.810322,-0.857677,-1.361647,-1.215973,-0.961199,-0.780067,-1.318254,-1.421776,-1.144562,-1.747837,-1.004963,-0.129681,-0.958099,-1.483021,-1.426735,-0.730228,-1.083813,-1.662788,0.916815,-1.273127,-1.373796,-0.734692,-1.239033,-0.958967,-1.463184,-1.158943,,-1.493063,-1.328545,,-1.25577,-1.232462,-0.833502,-0.504589,-1.030874
0.94161,1.214237,0.585546,0.969381,0.580091,1.027899,0.479174,-0.002728,1.110344,,1.029882,0.900946,1.106625,1.201591,0.441236,0.836105,1.208658,1.057034,0.859165,0.508432,1.251183,0.114059,1.169977,0.588646,0.551577,0.760355,1.206551,0.879622,1.613197,0.774612,1.647539,1.337843,1.339083,0.020704,1.097202,1.007442,1.184359,1.45215,0.680761,1.333256,,0.059633,0.430079,,1.125717,0.376768,1.010666,0.783663,1.398468
1.317759,1.570921,0.291719,1.768417,1.272507,1.17878,1.11208,1.280069,1.990337,,1.02232,0.980167,0.558891,0.867224,1.731844,0.936031,1.692171,1.651382,0.984631,0.816641,1.954384,1.440125,1.249819,1.485252,0.878134,0.324574,1.374044,1.696262,1.665888,0.661545,1.405411,1.946077,0.049963,0.981159,1.601295,0.9307,1.653738,1.713991,1.752424,1.589766,,1.202583,1.320486,,1.759367,1.446447,1.254034,0.614929,1.770029
-0.103149,0.301142,0.753536,0.518723,0.080338,0.226135,1.008682,1.317511,0.803871,,0.576124,0.421896,1.159935,0.389538,1.332388,0.237169,0.540543,0.152121,0.275106,0.814533,0.294447,1.258993,0.033474,1.174936,0.873175,1.4886,-0.11034,0.267048,0.369825,0.090752,-0.021448,0.712996,-0.479794,1.188698,0.433798,0.344534,0.2911,0.204191,0.544014,0.417061,,1.506205,1.216965,,0.815277,0.882225,0.569553,0.335236,0.213242
0.128813,-0.456114,0.652866,-0.367222,0.368586,-0.261593,0.2637,0.083561,-0.062733,,0.440245,0.326309,-0.014629,0.414829,-0.032978,0.544386,0.0,0.306845,0.217333,0.263577,-0.588026,0.409994,-0.288372,0.153608,0.701094,0.154972,-0.615673,-0.75552,-0.532856,0.365114,-0.111456,-0.529881,0.412474,0.305233,-0.420284,0.214729,-0.439501,-0.530624,-0.278206,-0.17766,,0.374908,0.254526,,-0.520954,-0.236797,-0.387182,0.461941,-0.76705
0.641212,0.131292,0.040045,-0.12187,-0.047112,-0.122738,-0.340939,-0.479422,-0.708904,,0.305853,0.187702,-0.15584,0.25527,-0.450163,-0.178032,0.211506,-0.348129,0.663404,-0.265312,0.07699,-0.542402,0.605135,-0.775976,0.212994,-0.404291,0.299406,-0.170841,0.246592,0.238161,0.348625,-0.318375,0.854826,-0.501986,0.346022,0.429583,0.417433,0.136127,0.195389,0.341187,,-0.539055,-0.425243,,-0.563107,-0.478306,-0.572281,0.256138,-0.049219
