17726
17721
17715
17711
17708
17706
17702
17699
17696
17693
17689
17682
17674
17667
17662
17658
17651
17643
17639
17638
17638
17636
17629
17622
17617
17613
17609
17604
17600
17597
17596
17596
17592
17586
17583
17580
17580
17579
17577
17574
17574
17575
17577
17576
17576
17575
17577
17579
17580
17582
17584
17588
17594
17597
17600
17604
17610
17615
17620
17624
17628
17634
17642
17648
17653
17659
17670
17681
17692
17701
17709
17716
17723
17728
17732
17735
17742
17748
17755
17759
17761
17764
17769
17772
17774
17773
17773
17774
17775
17771
17765
17758
17751
17745
17740
17733
17725
17717
17709
17701
17691
17680
17670
17659
17648
17635
17621
17608
17597
17585
17572
17555
17539
17525
17515
17503
17488
17473
17462
17455
17447
17438
17428
17419
17412
17403
17395
17388
17383
17381
17379
17379
17376
17375
17374
17374
17374
17376
17377
17380
17383
17386
17389
17392
17399
17405
17411
17417
17423
17429
17435
17440
17445
17449
17453
17458
17464
17471
17475
17478
17484
17487
17488
17490
17490
17492
17494
17497
17498
17497
17495
17494
17493
17490
17488
17484
17484
17482
17479
17473
17470
17466
17462
17460
17458
17455
17450
17445
17439
17434
17430
17425
17422
17415
17409
17404
17400
17398
17396
17391
17387
17382
17379
17377
17375
17372
17368
17365
17364
17360
17358
17359
17360
17361
17364
17364
17365
17366
17368
17371
17373
17376
17379
17382
17383
17387
17391
17395
17400
17407
17413
17420
17430
17439
17450
17458
17466
17472
17479
17487
17494
17501
17507
17516
17524
17533
17540
17546
17552
17559
17563
17567
17572
17575
17577
17578
17577
17577
17576
17575
17574
17572
17568
17564
17556
17549
17541
17531
17522
17513
17503
17492
17482
17469
17456
17443
17430
17418
17405
17393
17382
17370
17357
17342
17328
17317
17306
17296
17286
17275
17265
17255
17246
17236
17229
17223
17218
17214
17211
17207
17207
17209
17210
17206
17204
17205
17209
17215
17218
17220
17222
17226
17233
17238
17245
17250
17257
17264
17271
17278
17283
17291
17300
17310
17317
17323
17328
17334
17340
17345
17351
17355
17362
17369
17375
17378
17381
17383
17386
17388
17390
17389
17390
17391
17391
17389
17387
17388
17390
17390
17388
17384
17381
17378
17376
17373
17368
17364
17360
17357
17353
17349
17344
17342
17340
17336
17330
17326
17326
17323
17320
17315
17311
17309
17311
17312
17308
17303
17301
17301
17302
17301
17298
17295
17296
17298
17299
17301
17301
17303
17308
17312
17315
17320
17325
17332
17338
17344
17350
17357
17368
17376
17386
17393
17402
17412
17423
17430
17438
17446
17456
17469
17482
17492
17503
17514
17523
17533
17540
17547
17554
17563
17567
17571
17575
17579
17585
17589
17590
17590
17591
17592
17591
17586
17582
17576
17570
17566
17560
17553
17543
17533
17524
17515
17504
17494
17483
17473
17464
17451
17437
17424
17413
17401
17390
17377
17363
17351
17339
17330
17319
17309
17299
17290
17284
17277
17272
17266
17261
17257
17253
17249
17246
17244
17242
17240
17238
17239
17244
17249
17252
17254
17259
17264
17271
17277
17282
17286
17293
17304
17316
17325
17331
17335
17341
17348
17355
17361
17370
17380
17388
17394
17397
17402
17408
17415
17420
17425
17429
17436
17441
17443
17442
17441
17442
17442
17444
17445
17445
17445
17445
17445
17443
17440
17439
17438
17436
17434
17431
17428
17426
17425
17422
17419
17415
17413
17411
17409
17405
17402
17400
17401
17399
17398
17396
17396
17396
17394
17392
17390
17389
17391
17393
17394
17393
17393
17394
17395
17398
17401
17404
17405
17405
17404
17406
17412
17417
17422
17426
17429
17433
17441
17447
17452
17456
17461
17467
17475
17483
17492
17500
17507
17515
17525
17535
17544
17550
17555
17564
17573
17582
17589
17595
17603
17611
17618
17622
17628
17636
17641
17646
17650
17653
17656
17660
17660
17661
17662
17665
17665
17664
17661
17659
17656
17653
17648
17642
17635
17627
17621
17614
17605
17598
17591
17584
17574
17563
17553
17544
17535
17527
17519
17510
17503
17493
17485
17478
17472
17466
17460
17455
17448
17441
17434
17430
17425
17421
17420
17420
17419
17419
17419
17417
17415
17418
17421
17424
17426
17428
17431
17434
17439
17444
17449
17454
17459
17463
17466
17472
17478
17486
17494
17500
17504
17508
17512
17515
17520
17523
17528
17530
17533
17535
17540
17542
17546
17550
17552
17552
17550
17550
17552
17553
17552
17554
17553
17551
17550
17551
17548
17545
17544
17541
17539
17536
17534
17531
17529
17526
17524
17521
17520
17519
17517
17516
17514
17510
17509
17508
17505
17503
17502
17500
17500
17501
17501
17498
17495
17494
17496
17499
17500
17499
17499
17500
17503
17504
17504
17506
17508
17513
17515
17516
17519
17523
17528
17533
17538
17542
17548
17554
17561
17568
17574
17582
17590
17600
17607
17614
17623
17633
17642
17650
17658
17666
17674
17681
17686
17691
17696
17704
17712
17719
17722
17725
17729
17734
17737
17739
17741
17741
17741
17739
17736
17732
17730
17729
17726
17719
17711
17703
17696
17689
17678
17667
17657
17648
17637
17624
17611
17599
17588
17578
17565
17552
17540
17531
17521
17511
17500
17489
17478
17469
17461
17452
17446
17440
17436
17431
17423
17417
17412
17410
17410
17406
17402
17399
17399
17401
17402
17403
17404
17407
17413
